arrival_date,arrival_date_day_of_month,arrival_date_week_number,arrival_month,arrival_year,avg_price_per_room,booking_id,booking_status,country,email,hotel,lead_time,market_segment_type,stays_in_week_nights,stays_in_weekend_nights
Unknown,19,21,,2016,42.0,Unknown,not cancelled,prt,rebecca_m@aol.com,resort hotel,1,direct,1,0
Unknown,18,21,,2016,70.92,Unknown,not cancelled,gbr,russell.short@comcast.net,resort hotel,66,online ta,5,2
Unknown,31,23,,2016,117.63,Unknown,not cancelled,fra,lydia.w@yandex.com,resort hotel,146,online ta,4,0
Unknown,6,24,,2016,57.0,Unknown,not cancelled,prt,macias.paula@mail.com,resort hotel,38,corporate,2,1
Unknown,12,25,,2016,130.87,Unknown,not cancelled,prt,erik.james@gmail.com,resort hotel,52,online ta,4,2
Unknown,17,25,,2016,98.75,Unknown,not cancelled,usa,jodi.price@xfinity.com,resort hotel,57,direct,2,2
Unknown,23,26,,2016,64.9,Unknown,not cancelled,gbr,yolanda_p@yandex.com,resort hotel,157,offline ta/to,5,2
Unknown,2,27,,2016,107.1,Unknown,not cancelled,usa,oliver_heather@gmail.com,resort hotel,170,online ta,1,0
Unknown,2,27,,2016,120.1,Unknown,not cancelled,gbr,phillip_campbell@mail.com,resort hotel,169,offline ta/to,10,4
Unknown,12,29,,2016,76.22,Unknown,not cancelled,gbr,sara.s@hotmail.com,resort hotel,209,offline ta/to,5,2
Unknown,19,30,,2016,152.2,Unknown,not cancelled,prt,jose.lee@zoho.com,resort hotel,151,offline ta/to,5,2
Unknown,25,35,,2016,211.0,Unknown,not cancelled,prt,campbell_kayla99@mail.com,resort hotel,12,online ta,2,0
Unknown,4,32,,2016,229.71,Unknown,not cancelled,prt,mlopez@protonmail.com,resort hotel,6,direct,5,2
Unknown,11,33,,2016,243.17,Unknown,not cancelled,esp,brett.c43@yandex.com,resort hotel,10,online ta,3,0
Unknown,19,34,,2016,217.67,Unknown,not cancelled,prt,ann_lam@gmail.com,resort hotel,0,online ta,2,1
Unknown,23,35,,2016,168.63,Unknown,not cancelled,prt,kthompson@att.com,resort hotel,67,online ta,2,0
Unknown,27,35,,2016,218.0,Unknown,not cancelled,prt,sandra.r@yandex.com,resort hotel,33,online ta,5,2
Unknown,15,38,,2016,60.0,Unknown,not cancelled,gbr,peter_md62@protonmail.com,resort hotel,336,groups,3,1
Unknown,26,40,,2016,82.0,Unknown,not cancelled,cn,norris_anthony@yandex.com,resort hotel,245,groups,7,3
Unknown,2,41,,2016,95.0,Unknown,not cancelled,fra,shawn.taylor@verizon.com,resort hotel,163,online ta,2,2
Unknown,18,43,,2016,72.0,Unknown,not cancelled,rus,andreasalazar@xfinity.com,resort hotel,47,groups,1,0
Unknown,16,43,,2016,58.0,Unknown,not cancelled,swe,daniel_jenkins@gmail.com,resort hotel,159,groups,2,2
Unknown,17,43,,2016,106.0,Unknown,not cancelled,ita,amichael@verizon.com,resort hotel,56,online ta,2,1
Unknown,16,43,,2016,120.0,Unknown,not cancelled,esp,martin.gina@zoho.com,resort hotel,244,online ta,5,2
Unknown,31,45,,2016,41.57,Unknown,not cancelled,prt,dpeterson@verizon.com,resort hotel,0,online ta,0,1
Unknown,7,46,,2016,29.0,Unknown,not cancelled,fra,heather.y28@aol.com,resort hotel,48,offline ta/to,4,1
Unknown,9,46,,2016,65.86,Unknown,not cancelled,gbr,mcintyre_sarah@aol.com,resort hotel,33,online ta,5,2
Unknown,17,47,,2016,34.0,Unknown,not cancelled,irl,natashasmith@hotmail.com,resort hotel,115,groups,3,1
Unknown,15,47,,2016,65.75,Unknown,not cancelled,fra,murphy.mallory@outlook.com,resort hotel,56,offline ta/to,5,2
Unknown,29,53,,2016,75.0,Unknown,not cancelled,prt,amanda_d39@yandex.com,resort hotel,2,direct,2,0
Unknown,22,52,,2016,112.4,Unknown,not cancelled,gbr,melinda.k@yahoo.com,resort hotel,102,online ta,3,2
Unknown,14,33,,2015,109.0,Unknown,not cancelled,deu,vicki.w42@comcast.net,city hotel,39,offline ta/to,2,0
Unknown,17,34,,2015,62.0,Unknown,not cancelled,esp,cruz.michelle86@gmail.com,city hotel,46,groups,1,1
Unknown,19,34,,2015,67.0,Unknown,not cancelled,prt,cjohnson@hotmail.com,city hotel,5,direct,2,0
Unknown,25,35,,2015,62.0,Unknown,cancelled,prt,michael_s@aol.com,city hotel,50,groups,4,0
Unknown,28,35,,2015,75.0,Unknown,not cancelled,prt,sara_lam@mail.com,city hotel,24,direct,1,0
Unknown,30,36,,2015,99.0,Unknown,not cancelled,bel,robinson.william14@hotmail.com,city hotel,13,online ta,3,2
Unknown,3,36,,2015,105.0,Unknown,not cancelled,deu,angel.s85@verizon.com,city hotel,21,online ta,3,0
Unknown,5,36,,2015,62.0,Unknown,cancelled,prt,adams.jennifer@xfinity.com,city hotel,65,groups,1,1
Unknown,8,37,,2015,120.0,Unknown,not cancelled,fra,bonnie_l@yahoo.com,city hotel,22,online ta,1,0
Unknown,9,37,,2015,89.25,Unknown,not cancelled,deu,hendricks.robert72@gmail.com,city hotel,103,online ta,1,0
Unknown,15,38,,2015,84.0,Unknown,not cancelled,deu,stevenharrison18@comcast.net,city hotel,28,online ta,3,0
Unknown,17,38,,2015,119.25,Unknown,not cancelled,prt,kelly.luke@comcast.net,city hotel,22,online ta,3,1
Unknown,18,38,,2015,109.0,Unknown,not cancelled,prt,walker.jennifer@hotmail.com,city hotel,74,offline ta/to,2,0
Unknown,18,38,,2015,87.0,Unknown,not cancelled,prt,christopher.g@gmail.com,city hotel,74,offline ta/to,2,0
Unknown,24,39,,2015,87.5,Unknown,not cancelled,fra,kevinbarnes@outlook.com,city hotel,86,offline ta/to,2,0
Unknown,25,39,,2015,170.0,Unknown,cancelled,prt,paigebeard70@hotmail.com,city hotel,87,groups,3,2
Unknown,28,40,,2015,170.0,Unknown,cancelled,prt,jason.b74@aol.com,city hotel,90,groups,0,1
Unknown,30,40,,2015,170.0,Unknown,cancelled,prt,gregory_hicks@yahoo.com,city hotel,92,groups,1,0
Unknown,5,41,,2015,112.2,Unknown,not cancelled,prt,gates.william13@yandex.com,city hotel,88,offline ta/to,1,1
Unknown,8,41,,2015,65.45,Unknown,not cancelled,aut,chris.brennan@hotmail.com,city hotel,62,groups,3,0
Unknown,11,42,,2015,89.25,Unknown,cancelled,prt,hernandez_jorge36@aol.com,city hotel,68,online ta,2,2
Unknown,12,42,,2015,60.0,Unknown,not cancelled,prt,donna.scott14@protonmail.com,city hotel,60,offline ta/to,1,1
Unknown,18,47,,2015,65.0,Unknown,not cancelled,prt,ldean@mail.com,city hotel,140,groups,3,0
Unknown,23,48,,2015,65.45,Unknown,not cancelled,gbr,brittanythomas@zoho.com,city hotel,94,online ta,2,1
Unknown,23,48,,2015,70.0,Unknown,not cancelled,ind,theresajohnson@mail.com,city hotel,98,groups,2,1
Unknown,23,48,,2015,84.0,Unknown,cancelled,prt,martin_bryan12@hotmail.com,city hotel,98,groups,2,1
Unknown,27,48,,2015,64.0,Unknown,not cancelled,prt,daniel_g@hotmail.com,city hotel,84,groups,2,1
Unknown,27,48,,2015,56.0,Unknown,not cancelled,prt,larry.w@verizon.com,city hotel,84,groups,2,1
Unknown,5,49,,2015,60.0,Unknown,not cancelled,esp,ashley_flores77@gmail.com,city hotel,135,groups,1,2
Unknown,25,52,,2015,90.33,Unknown,not cancelled,esp,grant.nicole@outlook.com,city hotel,4,online ta,2,1
Unknown,29,53,,2015,70.0,Unknown,cancelled,prt,patrick.williams27@zoho.com,city hotel,140,offline ta/to,5,0
Unknown,2,1,,2016,71.84,Unknown,not cancelled,bel,dcook@yahoo.com,city hotel,1,online ta,1,2
Unknown,2,1,,2016,101.0,Unknown,cancelled,prt,dmills@protonmail.com,city hotel,150,offline ta/to,1,2
Unknown,27,5,,2016,81.0,Unknown,cancelled,prt,johnson_nicole94@yandex.com,city hotel,58,offline ta/to,3,0
Unknown,29,5,,2016,53.97,Unknown,not cancelled,jpn,kelly.henry65@xfinity.com,city hotel,36,online ta,2,1
Unknown,18,12,,2016,85.5,Unknown,not cancelled,esp,dr.bryant@verizon.com,city hotel,73,online ta,2,0
Unknown,18,12,,2016,75.0,Unknown,cancelled,prt,tstewart34@comcast.net,city hotel,91,groups,2,0
Unknown,19,12,,2016,62.8,Unknown,cancelled,prt,grant_jonathan63@protonmail.com,city hotel,393,groups,1,2
Unknown,19,12,,2016,62.8,Unknown,cancelled,prt,bclark25@outlook.com,city hotel,393,groups,1,2
Unknown,23,13,,2016,126.9,Unknown,cancelled,esp,david_levine28@mail.com,city hotel,31,online ta,1,0
Unknown,25,13,,2016,130.0,Unknown,cancelled,prt,michael_m@mail.com,city hotel,161,offline ta/to,2,1
Unknown,2,14,,2016,89.1,Unknown,cancelled,ita,craig.hall@zoho.com,city hotel,66,online ta,1,2
Unknown,3,15,,2016,159.3,Unknown,cancelled,gbr,veronica.dvm@att.com,city hotel,73,online ta,1,2
Unknown,6,15,,2016,75.0,Unknown,cancelled,prt,jaime.hutchinson@yahoo.com,city hotel,105,offline ta/to,1,0
Unknown,10,16,,2016,94.5,Unknown,cancelled,esp,jessicakim@yahoo.com,city hotel,86,online ta,1,2
Unknown,14,16,,2016,62.0,Unknown,cancelled,prt,twalters@yandex.com,city hotel,281,groups,2,0
Unknown,14,16,,2016,131.6,Unknown,cancelled,usa,duncan.laura33@yahoo.com,city hotel,19,online ta,3,2
Unknown,19,17,,2016,115.0,Unknown,cancelled,prt,shannon.g@comcast.net,city hotel,103,offline ta/to,2,0
Unknown,25,18,,2016,260.5,Unknown,cancelled,kaz,patterson_paul@mail.com,city hotel,13,online ta,3,1
Unknown,27,18,,2016,82.07,Unknown,cancelled,prt,combs.eileen@aol.com,city hotel,95,online ta,4,0
Unknown,1,19,,2016,143.1,Unknown,cancelled,fra,katherine.jones@att.com,city hotel,33,online ta,2,2
Unknown,13,20,,2016,140.4,Unknown,cancelled,fra,lynch_jon@mail.com,city hotel,91,online ta,2,1
Unknown,21,21,,2016,156.0,Unknown,cancelled,deu,susan_murillo@zoho.com,city hotel,21,online ta,1,2
Unknown,26,22,,2016,110.0,Unknown,not cancelled,aut,olsen_meagan@aol.com,city hotel,316,groups,3,0
Unknown,28,22,,2016,96.0,Unknown,cancelled,prt,murphy.jennifer97@aol.com,city hotel,135,groups,1,1
Unknown,15,25,,2016,130.0,Unknown,cancelled,prt,johns.daniel@yahoo.com,city hotel,188,offline ta/to,2,0
Unknown,16,25,,2016,145.8,Unknown,cancelled,gbr,misty.holt@verizon.com,city hotel,76,online ta,3,2
Unknown,17,25,,2016,75.0,Unknown,cancelled,prt,markcarlson@xfinity.com,city hotel,245,offline ta/to,2,0
Unknown,18,25,,2016,96.0,Unknown,cancelled,prt,cole_hanson@protonmail.com,city hotel,156,groups,1,1
Unknown,20,26,,2016,101.7,Unknown,cancelled,bel,kellypennington@xfinity.com,city hotel,45,online ta,2,1
Unknown,28,27,,2016,85.61,Unknown,cancelled,swe,rachel_hammond@yandex.com,city hotel,119,online ta,5,2
Unknown,29,27,,2016,85.5,Unknown,cancelled,ita,vhurley@att.com,city hotel,136,online ta,3,0
Unknown,5,28,,2016,105.83,Unknown,cancelled,che,miguel.d@outlook.com,city hotel,132,online ta,4,0
Unknown,20,30,,2016,89.0,Unknown,cancelled,deu,kaylaparks34@mail.com,city hotel,12,online ta,1,0
Unknown,22,30,,2016,142.2,Unknown,cancelled,ita,debbie.s@protonmail.com,city hotel,101,online ta,2,0
Unknown,23,30,,2016,152.1,Unknown,cancelled,chn,barbara.v@gmail.com,city hotel,25,online ta,3,2
Unknown,25,31,,2016,89.25,Unknown,cancelled,ita,leonard.jones83@protonmail.com,city hotel,127,online ta,3,1
Unknown,27,31,,2016,94.5,Unknown,cancelled,bra,achavez@att.com,city hotel,109,online ta,1,0
Unknown,31,32,,2016,96.3,Unknown,cancelled,gbr,cschmidt@yandex.com,city hotel,210,online ta,0,2
Unknown,1,32,,2016,114.75,Unknown,cancelled,fra,paul.b@comcast.net,city hotel,176,online ta,5,1
Unknown,13,33,,2016,149.4,Unknown,cancelled,esp,krueger_miguel75@hotmail.com,city hotel,62,online ta,1,2
Unknown,13,33,,2016,105.3,Unknown,cancelled,fra,jamie.s43@mail.com,city hotel,225,online ta,1,2
Unknown,19,34,,2016,152.1,Unknown,cancelled,fra,kendra_y@verizon.com,city hotel,41,online ta,2,2
Unknown,21,35,,2016,177.3,Unknown,not cancelled,fra,jkaufman@xfinity.com,city hotel,229,online ta,1,2
Unknown,31,36,,2016,122.0,Unknown,cancelled,fra,monicaparker@hotmail.com,city hotel,20,online ta,2,0
Unknown,1,36,,2016,123.3,Unknown,cancelled,swe,stephen.hernandez@att.com,city hotel,51,online ta,3,1
Unknown,3,36,,2016,75.0,Unknown,cancelled,prt,tyler.r@yahoo.com,city hotel,420,groups,2,2
Unknown,3,36,,2016,75.0,Unknown,cancelled,prt,jeffrey.f@mail.com,city hotel,420,groups,2,2
Unknown,4,37,,2016,96.23,Unknown,cancelled,usa,jwong@zoho.com,city hotel,62,online ta,2,2
Unknown,8,37,,2016,70.0,Unknown,cancelled,prt,patricia_p@hotmail.com,city hotel,433,offline ta/to,3,0
Unknown,16,38,,2016,120.0,Unknown,cancelled,prt,lopez_joe@zoho.com,city hotel,205,groups,2,1
Unknown,16,38,,2016,120.0,Unknown,cancelled,prt,leslie_r@aol.com,city hotel,205,groups,2,1
Unknown,18,39,,2016,150.02,Unknown,cancelled,prt,williams_jesus@zoho.com,city hotel,19,online ta,4,2
Unknown,3,41,,2016,83.85,Unknown,cancelled,prt,davis.darren58@yahoo.com,city hotel,208,online ta,0,1
Unknown,3,41,,2016,133.45,Unknown,cancelled,deu,michael_l@yahoo.com,city hotel,206,online ta,4,1
Unknown,12,42,,2016,110.0,Unknown,cancelled,prt,long_jerry76@hotmail.com,city hotel,279,offline ta/to,3,0
Unknown,13,42,,2016,95.0,Unknown,cancelled,prt,jimenez.bradley57@yahoo.com,city hotel,37,offline ta/to,3,0
Unknown,20,43,,2016,142.83,Unknown,cancelled,prt,keith.sharp@att.com,city hotel,155,offline ta/to,3,0
Unknown,21,43,,2016,198.0,Unknown,cancelled,est,burgess_sarah@att.com,city hotel,58,online ta,2,1
Unknown,23,44,,2016,115.0,Unknown,cancelled,prt,david_s41@hotmail.com,city hotel,386,offline ta/to,0,2
Unknown,28,44,,2016,65.0,Unknown,cancelled,prt,md_christina@mail.com,city hotel,464,groups,2,0
Unknown,28,44,,2016,109.8,Unknown,cancelled,aut,owens.kimberly@protonmail.com,city hotel,189,online ta,2,1
Unknown,30,45,,2016,79.65,Unknown,cancelled,ita,gallagher.sierra@gmail.com,city hotel,72,online ta,2,2
Unknown,1,45,,2016,110.0,Unknown,cancelled,prt,shanedavis@mail.com,city hotel,166,offline ta/to,3,0
Unknown,3,45,,2016,93.6,Unknown,cancelled,ind,thomas.jennifer64@zoho.com,city hotel,76,online ta,3,0
Unknown,3,45,,2016,106.2,Unknown,cancelled,cn,douglas.tracy@verizon.com,city hotel,64,online ta,3,1
Unknown,7,46,,2016,100.0,Unknown,cancelled,prt,angela_s@hotmail.com,city hotel,277,groups,2,1
Unknown,10,46,,2016,62.8,Unknown,cancelled,prt,riley.james@yahoo.com,city hotel,489,groups,2,0
Unknown,14,47,,2016,96.0,Unknown,cancelled,prt,kaitlin_schmidt@protonmail.com,city hotel,32,online ta,0,1
Unknown,23,48,,2016,78.3,Unknown,cancelled,nor,meredith_c@verizon.com,city hotel,308,online ta,3,0
Unknown,24,48,,2016,73.95,Unknown,cancelled,irl,patterson_maria@hotmail.com,city hotel,243,online ta,3,1
Unknown,8,50,,2016,79.2,Unknown,cancelled,gbr,lwilliams@hotmail.com,city hotel,71,online ta,1,0
Unknown,9,50,,2016,52.0,Unknown,cancelled,prt,nguyen_stephen65@yandex.com,city hotel,322,offline ta/to,2,0
Unknown,15,51,,2016,62.8,Unknown,cancelled,prt,lauraramirez@mail.com,city hotel,524,groups,2,0
Unknown,16,51,,2016,78.0,Unknown,cancelled,idn,mfaulkner@gmail.com,city hotel,9,online ta,2,1
Unknown,24,52,,2016,96.0,Unknown,cancelled,gbr,brittany_harris29@comcast.net,city hotel,34,online ta,1,1
Unknown,28,53,,2016,138.0,Unknown,cancelled,prt,martin.tina62@xfinity.com,city hotel,14,online ta,1,0
Unknown,28,53,,2016,76.67,Unknown,cancelled,prt,pennington.paula@outlook.com,city hotel,16,groups,4,2
Unknown,29,53,,2016,62.8,Unknown,cancelled,prt,jason.j@comcast.net,city hotel,538,groups,2,0
Unknown,27,35,,2015,62.8,Unknown,cancelled,prt,johnkerr@yandex.com,city hotel,314,groups,2,0
Unknown,10,37,,2015,62.0,Unknown,cancelled,prt,catherineyoung@yandex.com,city hotel,328,groups,2,0
Unknown,10,33,,2015,62.0,Unknown,cancelled,prt,jordan_c@gmail.com,city hotel,297,groups,1,1
Unknown,17,29,,2015,60.0,Unknown,cancelled,prt,robert.w@outlook.com,city hotel,136,groups,2,1
Unknown,4,27,,2015,62.0,Unknown,cancelled,prt,acook@aol.com,city hotel,260,groups,2,2
Unknown,14,29,,2015,76.5,Unknown,cancelled,prt,plewis30@att.com,city hotel,194,online ta,5,1
Unknown,24,35,,2015,62.0,Unknown,cancelled,prt,deborahwagner@yahoo.com,city hotel,311,groups,1,1
Unknown,8,32,,2015,62.0,Unknown,cancelled,prt,bowen.ruth@zoho.com,city hotel,295,groups,2,2
Unknown,19,38,,2015,62.0,Unknown,cancelled,prt,smith.susan47@aol.com,city hotel,337,groups,2,2
Unknown,18,38,,2015,101.5,Unknown,cancelled,prt,mathewklein@aol.com,city hotel,336,offline ta/to,2,0
Unknown,10,41,,2015,62.0,Unknown,cancelled,prt,jennifer_franklin@att.com,city hotel,358,groups,1,1
Unknown,25,30,,2015,60.0,Unknown,not cancelled,prt,teresa_d31@gmail.com,city hotel,138,groups,1,0
Unknown,26,31,,2015,132.5,Unknown,cancelled,prt,daniel.chen@att.com,resort hotel,33,offline ta/to,4,2
Unknown,30,31,,2015,154.5,Unknown,cancelled,prt,mr._dvm@att.com,resort hotel,62,online ta,3,1
Unknown,18,34,,2015,213.0,Unknown,cancelled,prt,brenda_n56@yahoo.com,resort hotel,56,online ta,3,0
Unknown,28,35,,2015,166.5,Unknown,not cancelled,prt,dmcgee@hotmail.com,resort hotel,106,direct,2,2
Unknown,15,38,,2015,68.4,Unknown,cancelled,prt,ntaylor14@yahoo.com,resort hotel,105,online ta,4,0
Unknown,20,39,,2015,103.22,Unknown,cancelled,prt,patricia.l62@outlook.com,resort hotel,4,offline ta/to,6,4
Unknown,3,40,,2015,87.43,Unknown,not cancelled,irl,robert_torres@xfinity.com,resort hotel,124,online ta,5,2
Unknown,4,41,,2015,56.0,Unknown,not cancelled,tur,shelby_m13@hotmail.com,resort hotel,0,online ta,0,2
Unknown,4,41,,2015,44.5,Unknown,cancelled,cn,angel_dvm85@gmail.com,resort hotel,170,groups,8,4
Unknown,5,41,,2015,88.0,Unknown,not cancelled,usa,brown.debra@comcast.net,resort hotel,69,online ta,1,1
Unknown,31,44,,2015,36.0,Unknown,cancelled,prt,marshall.marcus13@hotmail.com,resort hotel,155,groups,1,0
Unknown,31,44,,2015,36.0,Unknown,cancelled,prt,page.philip@gmail.com,resort hotel,155,groups,1,0
Unknown,7,45,,2015,62.16,Unknown,not cancelled,dza,jackson_sarah22@yandex.com,resort hotel,18,offline ta/to,3,2
Unknown,9,46,,2015,49.0,Unknown,not cancelled,prt,davidquinn@yahoo.com,resort hotel,3,online ta,0,1
Unknown,10,46,,2015,55.04,Unknown,not cancelled,gbr,amber_s13@gmail.com,resort hotel,50,offline ta/to,2,0
Unknown,22,52,,2015,81.29,Unknown,not cancelled,irl,darlenejohnson@aol.com,resort hotel,131,offline ta/to,5,2
Unknown,26,5,,2016,31.45,Unknown,not cancelled,gbr,jensen.leonard@att.com,resort hotel,214,offline ta/to,30,12
Unknown,14,8,,2016,29.0,Unknown,cancelled,prt,michelle.b@mail.com,resort hotel,46,offline ta/to,2,2
Unknown,26,9,,2016,70.0,Unknown,cancelled,prt,julielester@aol.com,resort hotel,74,groups,2,1
Unknown,28,10,,2016,48.0,Unknown,cancelled,prt,bramirez@aol.com,resort hotel,32,online ta,5,2
Unknown,24,13,,2016,84.0,Unknown,not cancelled,esp,jgutierrez98@yandex.com,resort hotel,162,groups,3,0
Unknown,24,13,,2016,84.0,Unknown,not cancelled,esp,kimberly.w@verizon.com,resort hotel,162,groups,3,0
Unknown,27,14,,2016,36.0,Unknown,cancelled,prt,klein.robert51@mail.com,resort hotel,20,direct,2,2
Unknown,28,14,,2016,52.0,Unknown,cancelled,prt,elizabeth.jimenez@mail.com,resort hotel,66,online ta,5,1
Unknown,4,15,,2016,125.0,Unknown,cancelled,prt,nicole.e@outlook.com,resort hotel,27,online ta,5,1
Unknown,7,15,,2016,64.0,Unknown,cancelled,prt,charles_cox64@protonmail.com,resort hotel,85,groups,3,0
Unknown,9,15,,2016,72.0,Unknown,cancelled,gbr,larrywest@att.com,resort hotel,121,groups,5,2
Unknown,28,18,,2016,80.0,Unknown,cancelled,prt,foster.alison@att.com,resort hotel,168,groups,3,1
Unknown,14,20,,2016,85.0,Unknown,cancelled,prt,rebecca.bishop87@comcast.net,resort hotel,211,groups,1,1
Unknown,24,22,,2016,52.98,Unknown,not cancelled,prt,steven.w@gmail.com,resort hotel,222,online ta,4,0
Unknown,30,23,,2016,71.2,Unknown,cancelled,prt,samantha_glenn92@zoho.com,resort hotel,117,online ta,4,1
Unknown,1,23,,2016,110.0,Unknown,cancelled,prt,adams_kathryn@att.com,resort hotel,215,groups,3,0
Unknown,25,26,,2016,196.5,Unknown,cancelled,prt,jeremy.b23@gmail.com,resort hotel,117,direct,6,3
Unknown,14,29,,2016,212.14,Unknown,cancelled,che,ballard_julie@comcast.net,resort hotel,16,direct,5,2
Unknown,17,30,,2016,200.0,Unknown,cancelled,prt,jenna_anderson@mail.com,resort hotel,181,online ta,8,4
Unknown,29,31,,2016,182.0,Unknown,cancelled,prt,thompson_daniel68@aol.com,resort hotel,6,direct,2,1
Unknown,13,33,,2016,241.0,Unknown,cancelled,esp,wagner.jonathan@aol.com,resort hotel,113,online ta,1,1
Unknown,16,34,,2016,209.0,Unknown,cancelled,prt,mark.rivera@comcast.net,resort hotel,12,online ta,2,0
Unknown,20,34,,2016,172.0,Unknown,cancelled,prt,lee.angela11@gmail.com,resort hotel,173,online ta,5,2
Unknown,7,37,,2016,89.0,Unknown,cancelled,prt,newman_allison@zoho.com,resort hotel,238,groups,3,0
Unknown,20,39,,2016,71.0,Unknown,cancelled,prt,douglas.brock@yandex.com,resort hotel,244,online ta,5,2
Unknown,21,39,,2016,94.0,Unknown,not cancelled,bel,watkins_lucas@xfinity.com,resort hotel,343,corporate,4,0
Unknown,1,40,,2016,52.0,Unknown,cancelled,prt,marie.a@verizon.com,resort hotel,157,offline ta/to,2,2
Unknown,21,43,,2016,123.0,Unknown,cancelled,swe,bryan_stephens75@aol.com,resort hotel,130,online ta,1,0
Unknown,6,46,,2016,55.8,Unknown,cancelled,nld,williammedina87@aol.com,resort hotel,98,online ta,5,3
Unknown,12,46,,2016,37.8,Unknown,cancelled,esp,perez_brandi@xfinity.com,resort hotel,44,online ta,1,2
Unknown,14,51,,2016,30.0,Unknown,not cancelled,unknown,jjohnson@xfinity.com,resort hotel,2,corporate,2,0
Unknown,20,4,,2016,61.0,Unknown,not cancelled,unknown,andrew_hall54@gmail.com,resort hotel,0,direct,1,0
Unknown,7,37,,2015,73.8,Unknown,cancelled,prt,kyle.turner41@protonmail.com,resort hotel,200,online ta,4,1
Unknown,18,51,,2015,30.5,Unknown,not cancelled,prt,tiffany.h@att.com,resort hotel,0,offline ta/to,1,0
Unknown,19,38,,2015,34.0,Unknown,cancelled,prt,dixon_sharon@outlook.com,resort hotel,239,offline ta/to,1,1
Unknown,11,28,,2015,196.0,Unknown,not cancelled,prt,richard_i@gmail.com,resort hotel,108,online ta,4,2
Unknown,12,29,,2015,119.7,Unknown,not cancelled,prt,sara_hoffman24@zoho.com,resort hotel,172,offline ta/to,5,2
Unknown,23,30,,2015,92.0,Unknown,not cancelled,gbr,tanner.ryan@comcast.net,resort hotel,49,offline ta/to,3,1
Unknown,26,31,,2015,157.0,Unknown,not cancelled,prt,tracey_duran59@zoho.com,resort hotel,72,online ta,2,2
Unknown,31,31,,2015,88.55,Unknown,not cancelled,prt,christopher_w@comcast.net,resort hotel,67,online ta,1,0
Unknown,5,32,,2015,90.95,Unknown,not cancelled,esp,brandonmunoz76@verizon.com,resort hotel,148,offline ta/to,5,2
Unknown,5,32,,2015,119.25,Unknown,not cancelled,irl,mrs._wyatt@hotmail.com,resort hotel,127,offline ta/to,10,4
Unknown,21,34,,2015,134.0,Unknown,not cancelled,gbr,david.scott@gmail.com,resort hotel,102,online ta,2,0
Unknown,30,36,,2015,120.6,Unknown,not cancelled,prt,taraford@xfinity.com,resort hotel,0,online ta,0,1
Unknown,29,35,,2015,105.2,Unknown,not cancelled,irl,williams_david@hotmail.com,resort hotel,31,online ta,3,2
Unknown,7,37,,2015,8.43,Unknown,not cancelled,prt,christopher.bell40@yandex.com,resort hotel,194,direct,5,2
Unknown,19,43,,2016,45.0,Unknown,not cancelled,prt,scott_w@att.com,resort hotel,6,corporate,2,0
Unknown,19,38,,2015,80.0,Unknown,not cancelled,fra,barton.david@protonmail.com,resort hotel,239,offline ta/to,1,1
Unknown,30,40,,2015,73.0,Unknown,not cancelled,fra,scottvance67@hotmail.com,resort hotel,272,offline ta/to,3,0
Unknown,7,41,,2015,70.5,Unknown,not cancelled,esp,catherine_w@att.com,resort hotel,7,offline ta/to,3,0
Unknown,7,41,,2015,80.0,Unknown,not cancelled,prt,douglas.wright@outlook.com,resort hotel,43,corporate,4,0
Unknown,14,42,,2015,57.6,Unknown,not cancelled,gbr,cford@xfinity.com,resort hotel,153,offline ta/to,4,1
Unknown,19,43,,2015,43.0,Unknown,not cancelled,prt,rshort21@protonmail.com,resort hotel,28,online ta,3,1
Unknown,1,45,,2015,31.63,Unknown,not cancelled,prt,jeremywhitney@gmail.com,resort hotel,34,offline ta/to,5,2
Unknown,25,35,,2016,128.0,Unknown,cancelled,prt,kelly_travis@yahoo.com,resort hotel,287,groups,3,2
Unknown,12,46,,2016,70.0,Unknown,not cancelled,prt,sylvia.d@yandex.com,resort hotel,0,direct,1,0
Unknown,30,49,,2015,42.0,Unknown,not cancelled,prt,mr..white@yandex.com,resort hotel,17,groups,3,1
Unknown,12,50,,2015,154.0,Unknown,not cancelled,prt,todd_carl@att.com,resort hotel,3,online ta,1,0
Unknown,14,51,,2015,49.2,Unknown,not cancelled,prt,haney_maureen21@hotmail.com,resort hotel,25,online ta,1,1
Unknown,19,51,,2015,48.0,Unknown,not cancelled,prt,marywilkins85@zoho.com,resort hotel,3,online ta,1,0
Unknown,14,3,,2016,38.0,Unknown,not cancelled,prt,jamesturner@hotmail.com,resort hotel,3,direct,8,3
Unknown,13,3,,2016,26.1,Unknown,not cancelled,gbr,chubbard59@outlook.com,resort hotel,37,offline ta/to,4,0
Unknown,16,3,,2016,41.0,Unknown,not cancelled,prt,david_v@comcast.net,resort hotel,1,direct,1,0
Unknown,4,6,,2016,39.0,Unknown,not cancelled,prt,laura_c@outlook.com,resort hotel,0,direct,1,0
Unknown,10,7,,2016,45.0,Unknown,not cancelled,prt,bernard.robyn@yahoo.com,resort hotel,0,corporate,1,0
Unknown,13,7,,2016,58.0,Unknown,not cancelled,prt,gcook@xfinity.com,resort hotel,12,online ta,1,0
Unknown,13,7,,2016,150.0,Unknown,not cancelled,esp,md.stephanie@yahoo.com,resort hotel,0,direct,1,1
