hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
Resort Hotel,0,0,2016,May,20,9,1,0,Corporate,PRT,42.0,Danielle.R@outlook.com
Resort Hotel,0,125,2016,May,22,22,2,5,Offline TA/TO,GBR,48.75,Brittany.J@hotmail.com
Resort Hotel,0,125,2016,May,23,29,4,10,Offline TA/TO,IRL,67.0,Walker_Jennifer@protonmail.com
Resort Hotel,0,170,2016,June,25,17,2,5,Offline TA/TO,NLD,61.0,Ortega.George77@aol.com
Resort Hotel,0,219,2016,June,27,26,2,4,Online TA,BEL,148.17,Hayden_Jasmine90@gmail.com
Resort Hotel,0,163,2016,June,27,27,1,4,Offline TA/TO,PRT,150.69,Mr._A@aol.com
Resort Hotel,0,172,2016,June,27,28,0,5,Online TA,GBR,75.6,DavidVillarreal75@xfinity.com
Resort Hotel,0,17,2016,July,28,3,2,2,Direct,FRA,188.75,Michael_V99@xfinity.com
Resort Hotel,0,38,2016,July,31,28,0,2,Online TA,USA,194.0,Brenda.S77@comcast.net
Resort Hotel,0,129,2016,August,32,6,2,5,Online TA,ESP,327.4,SabrinaDDS77@gmail.com
Resort Hotel,0,206,2016,August,33,8,4,10,Direct,PRT,189.25,RSmith@protonmail.com
Resort Hotel,0,95,2016,August,36,30,0,3,Direct,USA,195.67,Teresa.S@hotmail.com
Resort Hotel,0,21,2016,September,36,3,1,1,Online TA,PRT,174.0,DavidHansen25@protonmail.com
Resort Hotel,0,211,2016,September,36,1,1,3,Online TA,NLD,100.0,WilliamBlack49@xfinity.com
Resort Hotel,0,211,2016,September,36,1,1,3,Online TA,NLD,100.0,Aaron_J@yahoo.com
Resort Hotel,0,0,2016,September,36,1,2,3,Direct,PRT,153.0,Zachary_J98@att.com
Resort Hotel,0,24,2016,December,53,30,1,2,Direct,PRT,216.0,Benjamin_S@yandex.com
Resort Hotel,0,35,2016,September,37,10,2,3,Online TA,GBR,146.75,DakotaMcdaniel@protonmail.com
Resort Hotel,0,46,2016,September,39,18,1,0,Online TA,NLD,54.67,Wade.Robert@yahoo.com
Resort Hotel,0,172,2016,October,41,7,0,2,Direct,PRT,73.39,Lee.Kayla@mail.com
Resort Hotel,0,55,2016,October,42,11,0,1,Online TA,GBR,50.66,Gonzales_Kimberly@att.com
Resort Hotel,0,231,2016,October,41,8,2,5,Groups,GBR,71.36,Michelle_Young@verizon.com
Resort Hotel,0,47,2016,October,43,18,0,1,Groups,PRT,72.0,Le_Dana@hotmail.com
Resort Hotel,0,47,2016,October,43,18,0,1,Groups,RUS,52.0,Claudia.Henderson@protonmail.com
Resort Hotel,0,1,2016,October,44,25,0,1,Online TA,PRT,66.0,Green_Alan55@outlook.com
Resort Hotel,0,13,2016,November,45,3,0,1,Groups,UKR,0.0,Sarah.Morales@mail.com
Resort Hotel,0,29,2016,November,45,4,0,2,Online TA,FRA,37.8,Devin_Thomas83@hotmail.com
Resort Hotel,0,27,2016,November,46,6,2,4,Online TA,DEU,55.8,Hodges_John@zoho.com
Resort Hotel,0,33,2016,November,47,15,0,4,Online TA,GBR,26.99,Stefanie.Rangel@hotmail.com
Resort Hotel,0,43,2016,November,47,18,0,2,Complementary,PRT,52.5,JeffreyPowell@yahoo.com
Resort Hotel,0,67,2016,November,47,18,1,2,Groups,GBR,50.0,DCurry78@protonmail.com
Resort Hotel,0,14,2016,December,50,5,1,2,Groups,ESP,84.0,Justin_B@gmail.com
Resort Hotel,0,17,2016,December,50,4,2,3,Online TA,ESP,96.0,Sims_Brian14@verizon.com
Resort Hotel,0,124,2016,December,52,23,1,2,Online TA,ESP,51.13,Jose.Jr.@zoho.com
Resort Hotel,0,154,2016,December,53,29,3,8,Online TA,IRL,47.54,Christopher.L@comcast.net
City Hotel,1,96,2015,July,28,11,2,1,Offline TA/TO,ITA,94.5,Drake.James@att.com
City Hotel,1,110,2015,July,30,25,2,1,Offline TA/TO,ITA,94.5,Barker_Brandon@aol.com
City Hotel,1,0,2015,August,32,4,0,1,Direct,PRT,0.0,JLewis@hotmail.com
City Hotel,0,1,2015,August,33,9,2,3,Online TA,AGO,153.0,BMitchell30@protonmail.com
City Hotel,0,39,2015,August,33,14,0,2,Offline TA/TO,DEU,109.0,Michael.Williams@protonmail.com
City Hotel,0,5,2015,August,34,16,1,0,Direct,PRT,75.0,Julia_G@protonmail.com
City Hotel,0,4,2015,August,34,21,0,2,Online TA,PRT,106.0,Melanie_Williams29@yahoo.com
City Hotel,0,53,2015,August,35,24,1,1,Groups,PRT,62.0,Mays.Katie@hotmail.com
City Hotel,0,18,2015,August,35,26,0,3,Online TA,ESP,93.0,BenjaminYates@outlook.com
City Hotel,0,145,2015,August,35,29,2,1,Offline TA/TO,ITA,94.5,Maxwell_Charles@hotmail.com
City Hotel,0,14,2015,September,36,4,2,2,Online TA,ESP,113.0,John_Lopez@gmail.com
City Hotel,1,44,2015,September,37,10,0,2,Groups,PRT,126.0,Pam.Clay@zoho.com
City Hotel,0,68,2015,September,37,12,2,2,Groups,PRT,62.0,Richard.B@verizon.com
City Hotel,0,1,2015,September,38,17,0,1,Direct,NOR,62.8,Heather_W@verizon.com
City Hotel,0,83,2015,September,39,23,0,2,Groups,ESP,62.0,Valdez.Shawn@hotmail.com
City Hotel,0,83,2015,September,39,23,0,2,Groups,PRT,62.0,MelissaWalker26@gmail.com
City Hotel,0,34,2015,September,39,23,0,3,Offline TA/TO,PRT,224.67,Jr..Jonathan87@aol.com
City Hotel,1,89,2015,September,40,27,1,0,Groups,PRT,170.0,Alyssa.H@gmail.com
City Hotel,0,40,2015,October,41,5,1,1,Offline TA/TO,PRT,98.0,Angela_Wilson@gmail.com
City Hotel,1,28,2015,October,41,5,1,1,Offline TA/TO,PRT,70.0,Rebecca.B@zoho.com
City Hotel,1,76,2015,October,41,9,1,2,Online TA,PRT,98.25,Irwin_Angel67@att.com
City Hotel,0,60,2015,October,42,12,1,3,Offline TA/TO,PRT,60.0,Leah.R@yahoo.com
City Hotel,0,60,2015,October,42,12,1,3,Offline TA/TO,PRT,65.0,Rhonda_Martinez@yandex.com
City Hotel,0,36,2015,October,42,13,0,3,Offline TA/TO,PRT,112.0,Karen.Hunter@aol.com
City Hotel,0,36,2015,October,42,13,0,3,Offline TA/TO,PRT,112.0,Michael_DDS94@outlook.com
City Hotel,0,102,2015,October,42,16,0,2,Offline TA/TO,DEU,109.0,Julia_C24@comcast.net
City Hotel,0,41,2015,October,42,16,1,2,Online TA,PRT,105.9,Lynn_Davis50@hotmail.com
City Hotel,0,147,2015,October,42,16,1,2,Online TA,PRT,89.25,AnthonyPace@yahoo.com
City Hotel,0,72,2015,October,44,28,0,3,Groups,PRT,85.67,Kelly_H@yahoo.com
City Hotel,1,79,2015,November,46,13,0,2,Offline TA/TO,PRT,75.0,Wilson.Dwayne@att.com
City Hotel,0,140,2015,November,47,18,0,3,Groups,PRT,75.0,Bob_R78@yahoo.com
City Hotel,0,110,2015,December,50,9,0,4,Offline TA/TO,FRA,70.0,Daniel.Russell@comcast.net
City Hotel,1,4,2016,January,3,14,0,1,Online TA,PRT,69.5,Lawrence.David@att.com
City Hotel,0,28,2016,January,3,16,0,1,Online TA,PRT,89.0,JHill@yandex.com
City Hotel,1,12,2016,January,4,19,0,2,Offline TA/TO,PRT,80.0,Robinson_Zachary90@xfinity.com
City Hotel,0,4,2016,January,4,20,0,1,Online TA,FRA,80.0,Susan_Dunlap63@gmail.com
City Hotel,0,66,2016,February,7,9,0,3,Online TA,POL,80.55,Ms..D@xfinity.com
City Hotel,1,24,2016,February,9,24,0,1,Online TA,CN,85.0,Russell.Ray@protonmail.com
City Hotel,1,116,2016,February,10,28,2,1,Offline TA/TO,PRT,61.0,Shannon_Hernandez@protonmail.com
City Hotel,1,1,2016,February,10,28,2,1,Offline TA/TO,PRT,60.0,Campbell.Anthony@verizon.com
City Hotel,1,19,2016,March,10,4,0,2,Online TA,ITA,111.0,Mr._G@zoho.com
City Hotel,1,31,2016,March,10,5,2,3,Online TA,PAK,119.1,Joshua.Singh@verizon.com
City Hotel,0,68,2016,March,12,13,2,2,Online TA,PRT,63.75,Karen.M@yandex.com
City Hotel,0,81,2016,March,12,16,0,3,Online TA,IRL,85.68,Wolfe.Deborah@protonmail.com
City Hotel,1,251,2016,March,13,22,0,3,Groups,PRT,125.0,KevinLee95@protonmail.com
City Hotel,1,251,2016,March,13,22,0,3,Groups,PRT,125.0,Hunter_Duane74@yahoo.com
City Hotel,1,92,2016,March,13,26,2,1,Offline TA/TO,PRT,100.0,Chris_Shelton41@verizon.com
City Hotel,0,113,2016,March,14,31,0,3,Online TA,BEL,78.0,Christine_J@hotmail.com
City Hotel,1,104,2016,April,14,2,2,4,Online TA,PRT,82.45,DestinyGraham@zoho.com
City Hotel,1,105,2016,April,15,6,0,1,Offline TA/TO,PRT,75.0,JMeyer59@yandex.com
City Hotel,1,8,2016,April,15,8,1,2,Online TA,ITA,116.33,NicholasRobertson@aol.com
City Hotel,1,16,2016,April,16,14,0,1,Online TA,FRA,142.0,Charles_Stone@outlook.com
City Hotel,1,126,2016,April,16,14,0,3,Groups,PRT,65.0,Johnson.Robin@protonmail.com
City Hotel,1,75,2016,April,16,15,2,2,Online TA,FRA,97.33,Sharon_A@protonmail.com
City Hotel,1,142,2016,April,17,22,2,3,Groups,POL,103.0,Patrick_M46@aol.com
City Hotel,1,142,2016,April,17,22,2,3,Groups,POL,89.0,WesleyPoole22@outlook.com
City Hotel,1,36,2016,April,18,29,0,1,Offline TA/TO,USA,111.6,Jeffrey_Blevins@mail.com
City Hotel,1,115,2016,April,18,29,2,3,Online TA,POL,104.55,Henry_Robert@yahoo.com
City Hotel,1,194,2016,April,18,30,2,1,Online TA,PRT,106.2,Aguilar_Adam88@hotmail.com
City Hotel,1,117,2016,May,19,6,1,2,Online TA,ITA,105.3,Samuel_Jimenez@outlook.com
City Hotel,1,134,2016,May,21,17,0,3,Online TA,NLD,94.5,Diaz.Seth@xfinity.com
City Hotel,1,211,2016,May,21,20,0,2,Offline TA/TO,PRT,100.0,Fisher_Stephanie@gmail.com
City Hotel,1,17,2016,May,23,30,1,2,Online TA,PRT,102.15,Orozco.Jeffrey57@verizon.com
City Hotel,1,113,2016,May,23,31,0,3,Corporate,PRT,100.0,RebeccaEvans@yahoo.com
City Hotel,1,113,2016,May,23,31,0,3,Corporate,PRT,100.0,DerekJohnson@yandex.com
City Hotel,1,56,2016,June,24,8,0,1,Offline TA/TO,PRT,120.0,TimothyCruz@yahoo.com
City Hotel,1,27,2016,June,24,9,0,1,Offline TA/TO,PRT,120.0,BFisher@outlook.com
City Hotel,1,71,2016,June,25,14,0,3,Offline TA/TO,PRT,120.0,Terri_Armstrong@aol.com
City Hotel,1,153,2016,June,26,20,1,2,Online TA,CN,113.1,SJones@comcast.net
City Hotel,1,179,2016,July,27,1,0,2,Groups,PRT,65.0,AKim@yahoo.com
City Hotel,1,70,2016,July,28,3,2,4,Online TA,CN,150.3,Bradley_Washington@mail.com
City Hotel,1,17,2016,July,28,9,1,1,Online TA,ESP,166.0,BradleyThompson47@mail.com
City Hotel,0,193,2016,July,28,9,2,1,Online TA,SWE,76.85,BPowell@protonmail.com
City Hotel,1,405,2016,August,33,10,0,2,Groups,PRT,65.0,Sherry.Tapia@protonmail.com
City Hotel,1,405,2016,August,33,10,0,2,Groups,PRT,65.0,JasonHansen@mail.com
City Hotel,1,398,2016,August,33,11,0,2,Groups,PRT,62.0,Kelly.Palmer@mail.com
City Hotel,1,398,2016,August,33,11,0,2,Groups,PRT,62.0,Jamie.L@outlook.com
City Hotel,1,117,2016,August,33,11,1,3,Online TA,NOR,186.3,Sarah.Hicks@att.com
City Hotel,1,173,2016,August,33,13,2,1,Online TA,ESP,94.5,Mary_Nunez@protonmail.com
City Hotel,1,144,2016,August,34,15,1,2,Online TA,DEU,103.5,Peters.Mr.@outlook.com
City Hotel,1,45,2016,September,37,5,1,2,Online TA,FRA,145.2,Joyce.D99@xfinity.com
City Hotel,1,66,2016,September,37,7,0,1,Online TA,ITA,92.7,Wallace.Matthew@zoho.com
City Hotel,1,266,2016,September,37,9,0,2,Groups,PRT,105.0,Hudson.Jeff@yahoo.com
City Hotel,1,433,2016,September,38,15,0,2,Groups,PRT,62.0,Lindsey.D67@aol.com
City Hotel,1,317,2016,September,38,15,0,2,Offline TA/TO,PRT,120.0,Daniel_Robinson74@mail.com
City Hotel,1,317,2016,September,38,15,0,2,Offline TA/TO,PRT,120.0,AAustin24@att.com
City Hotel,1,43,2016,September,38,16,0,2,Groups,PRT,130.0,Christopher.Simmons@mail.com
City Hotel,0,422,2016,September,38,16,0,2,Groups,FRA,90.0,Darrell_M@xfinity.com
City Hotel,1,205,2016,September,38,16,1,2,Groups,PRT,120.0,Megan.A@verizon.com
City Hotel,1,280,2016,September,39,19,1,2,Offline TA/TO,PRT,100.0,Garcia.Dominique85@aol.com
City Hotel,1,123,2016,September,39,20,1,5,Online TA,GBR,143.1,Daniel.S@xfinity.com
City Hotel,1,53,2016,September,40,26,1,2,Groups,PRT,105.0,Yang_Crystal@hotmail.com
City Hotel,1,447,2016,September,40,29,0,2,Groups,PRT,62.0,Jonathan.E24@yandex.com
City Hotel,1,315,2016,September,40,30,1,2,Offline TA/TO,PRT,160.0,Martinez.Nicholas98@comcast.net
City Hotel,1,41,2016,October,41,3,1,2,Online TA,CHN,105.3,Jacqueline_Johnson77@hotmail.com
City Hotel,1,275,2016,October,41,5,1,4,Offline TA/TO,PRT,90.0,Chavez_Amanda83@zoho.com
City Hotel,1,443,2016,October,41,7,0,2,Groups,PRT,65.0,Marc.Ward@yandex.com
City Hotel,1,279,2016,October,42,12,0,3,Offline TA/TO,PRT,110.0,Stephen.Rowe@hotmail.com
City Hotel,1,279,2016,October,42,12,0,3,Offline TA/TO,PRT,110.0,Katrina.Walker76@mail.com
City Hotel,1,233,2016,October,42,14,1,2,Offline TA/TO,PRT,90.0,Matthew.Byrd44@mail.com
City Hotel,1,258,2016,October,43,16,1,0,Offline TA/TO,PRT,110.0,Adams.Anthony32@yahoo.com
City Hotel,1,198,2016,October,43,18,0,3,Online TA,FIN,90.9,Desiree_Shah@yahoo.com
City Hotel,1,192,2016,October,43,21,0,2,Groups,PRT,95.0,Anderson_Erica@comcast.net
City Hotel,1,286,2016,October,44,28,0,2,Groups,PRT,65.0,Calderon_Tara@protonmail.com
City Hotel,1,247,2016,October,44,28,1,2,Groups,PRT,110.0,Timothy.Floyd@hotmail.com
City Hotel,1,50,2016,October,45,30,2,3,Online TA,HUN,162.4,LCarter@yandex.com
City Hotel,1,166,2016,November,45,1,0,3,Offline TA/TO,PRT,110.0,Harold.W@zoho.com
City Hotel,1,304,2016,November,45,3,0,3,Offline TA/TO,PRT,89.0,Leslie.R@comcast.net
City Hotel,1,277,2016,November,46,7,1,2,Groups,PRT,100.0,AllisonJohnson@xfinity.com
City Hotel,1,50,2016,November,46,12,2,2,Direct,PRT,85.75,CarrieWard42@verizon.com
City Hotel,1,49,2016,November,48,21,1,2,Online TA,PRT,79.2,Amy_S@comcast.net
City Hotel,1,44,2016,November,48,22,0,3,Online TA,NLD,82.13,James_Bryant@verizon.com
City Hotel,1,29,2016,November,48,23,0,4,Online TA,PRT,68.07,Price_Erica@xfinity.com
City Hotel,1,67,2016,December,50,4,2,2,Online TA,ESP,119.0,Samuel.Dunn59@gmail.com
City Hotel,1,47,2016,December,50,7,0,4,Online TA,BEL,74.8,Carla_Fletcher@yandex.com
City Hotel,1,517,2016,December,50,8,0,2,Groups,PRT,62.8,JJacobs54@hotmail.com
City Hotel,1,185,2016,December,51,16,1,2,Online TA,DEU,79.2,DavidGreene@verizon.com
City Hotel,1,91,2016,December,53,27,0,4,Online TA,ITA,136.43,KimberlyMiller@protonmail.com
City Hotel,1,265,2015,July,28,9,0,2,Groups,PRT,62.0,Robert_H@zoho.com
City Hotel,1,367,2015,October,43,19,1,1,Groups,PRT,62.0,KimberlyDavis@hotmail.com
City Hotel,1,153,2015,August,32,3,1,2,Groups,PRT,60.0,Thornton_Ann32@gmail.com
City Hotel,1,140,2015,July,28,7,0,4,Online TA,PRT,76.5,Jay_Jones@zoho.com
City Hotel,1,278,2015,July,30,22,0,2,Groups,PRT,62.0,AndrewGriffith@yahoo.com
City Hotel,1,344,2015,September,39,26,2,1,Groups,PRT,170.0,CherylBennett@att.com
City Hotel,1,323,2015,September,36,5,1,1,Groups,PRT,62.0,Kathryn.Taylor@xfinity.com
City Hotel,1,327,2015,September,37,9,0,2,Groups,PRT,62.0,MeganParker@outlook.com
City Hotel,1,351,2015,October,40,3,2,2,Groups,PRT,62.0,Katherine.G69@gmail.com
City Hotel,1,351,2015,October,40,3,2,2,Groups,PRT,62.0,LarryMartin@mail.com
City Hotel,1,336,2015,September,38,18,0,2,Offline TA/TO,PRT,101.5,Anne_D@verizon.com
City Hotel,1,364,2015,October,42,16,0,2,Offline TA/TO,PRT,101.5,DianeThomas@outlook.com
City Hotel,0,109,2015,August,32,4,0,2,Online TA,GBR,68.0,CharlesDurham32@yandex.com
City Hotel,1,395,2016,March,13,21,1,2,Groups,PRT,62.8,Angela.S@protonmail.com
Resort Hotel,0,737,2015,July,27,1,0,0,Direct,PRT,0.0,Andrea_Baker94@aol.com
Resort Hotel,0,8,2015,July,28,11,2,1,Online TA,ESP,131.0,Jessica.Day@yahoo.com
Resort Hotel,0,40,2015,July,29,13,1,4,Direct,ESP,120.0,Trevino.Richard80@zoho.com
Resort Hotel,1,118,2015,August,32,6,0,3,Online TA,PRT,120.6,Rebecca.W81@zoho.com
Resort Hotel,1,78,2015,August,35,23,2,5,Online TA,PRT,134.0,LTownsend@gmail.com
Resort Hotel,1,95,2015,September,38,16,4,10,Online TA,PRT,89.0,Mccormick_Frederick@aol.com
Resort Hotel,0,87,2015,September,38,17,2,5,Offline TA/TO,GBR,59.2,Brady.Devin@mail.com
Resort Hotel,0,7,2015,October,43,19,1,1,Offline TA/TO,PRT,37.0,Pamela_M@outlook.com
Resort Hotel,1,7,2015,October,43,23,0,2,Direct,PRT,106.0,Kyle.F29@yahoo.com
Resort Hotel,0,105,2015,November,47,18,2,4,Offline TA/TO,ESP,69.0,Mr..P30@xfinity.com
Resort Hotel,0,105,2015,November,47,18,2,4,Offline TA/TO,ESP,69.0,Chad.F@outlook.com
Resort Hotel,0,78,2015,November,47,21,0,1,Corporate,PRT,32.0,Carrie_Curry14@gmail.com
Resort Hotel,1,93,2015,November,49,30,1,5,Online TA,PRT,32.4,Felicia_Snow12@hotmail.com
Resort Hotel,0,130,2015,December,49,4,2,6,Offline TA/TO,GBR,35.7,Joseph_P@gmail.com
Resort Hotel,1,44,2015,December,49,5,2,1,Groups,PRT,70.0,Kelli.R@zoho.com
Resort Hotel,1,81,2015,December,50,6,2,1,Online TA,PRT,40.5,Cindy_Collins@yandex.com
Resort Hotel,1,33,2015,December,51,14,1,2,Online TA,PRT,46.4,Timothy.G@comcast.net
Resort Hotel,0,72,2015,December,53,31,0,3,Online TA,PRT,95.07,Tamara_Wilson98@att.com
Resort Hotel,1,47,2016,February,7,12,1,2,Online TA,PRT,48.0,StephenGraham70@mail.com
Resort Hotel,1,162,2016,March,10,4,6,15,Groups,PRT,82.0,Hernandez.Darin56@yandex.com
Resort Hotel,1,0,2016,March,12,15,0,1,Direct,ESP,45.0,Olsen.Kelly@yahoo.com
Resort Hotel,1,179,2016,April,18,27,0,2,Online TA,PRT,52.2,AHumphrey87@xfinity.com
Resort Hotel,0,199,2016,May,19,2,1,1,Groups,DEU,85.0,Edwin.L@yandex.com
Resort Hotel,1,199,2016,May,19,2,1,1,Groups,PRT,85.0,Arthur.J@yandex.com
Resort Hotel,1,192,2016,May,20,8,2,5,Offline TA/TO,PRT,53.87,Sims.Dr.@comcast.net
Resort Hotel,1,468,2016,May,20,12,0,2,Groups,PRT,67.0,Dawn.F84@hotmail.com
Resort Hotel,1,197,2016,May,22,24,0,4,Online TA,PRT,65.7,CourtneyMoore@outlook.com
Resort Hotel,0,264,2016,May,22,26,2,5,Offline TA/TO,GBR,87.46,Tiffany.M59@yahoo.com
Resort Hotel,1,277,2016,June,25,12,2,2,Groups,PRT,110.0,Matthew_P@aol.com
Resort Hotel,1,37,2016,June,25,16,2,4,Online TA,SWE,194.0,DVM_Mrs.@outlook.com
Resort Hotel,0,267,2016,June,26,19,2,4,Direct,GBR,60.35,Diana.P22@comcast.net
Resort Hotel,0,272,2016,June,26,21,2,5,Offline TA/TO,GBR,100.3,MichaelMoody@xfinity.com
Resort Hotel,1,207,2016,July,28,9,4,10,Online TA,PRT,110.25,Obrien.Dalton@xfinity.com
Resort Hotel,1,23,2016,July,29,13,0,4,Direct,PRT,161.1,Stephanie.Smith@hotmail.com
Resort Hotel,1,66,2016,July,29,16,2,3,Online TA,ESP,240.0,David_T11@protonmail.com
Resort Hotel,1,46,2016,July,30,19,0,3,Online TA,ESP,259.0,Amanda.Payne47@xfinity.com
Resort Hotel,1,81,2016,July,31,24,2,4,Online TA,MAR,212.0,Kelly_M@att.com
Resort Hotel,0,147,2016,July,31,27,2,6,Direct,PRT,165.0,JamesMejia@outlook.com
Resort Hotel,1,52,2016,August,32,5,0,2,Online TA,PRT,186.88,RobertPerry@yandex.com
Resort Hotel,1,141,2016,August,33,13,2,6,Online TA,IRL,179.0,Antonio.Macdonald38@hotmail.com
Resort Hotel,1,54,2016,August,34,15,1,5,Online TA,ESP,221.0,Christina.Soto94@xfinity.com
Resort Hotel,1,102,2016,August,35,26,2,6,Online TA,ESP,207.25,Simmons_John@aol.com
Resort Hotel,0,335,2016,September,38,14,2,4,Groups,GBR,68.0,RebeccaPhD45@comcast.net
Resort Hotel,1,49,2016,September,40,25,1,0,Online TA,PRT,112.0,BBradshaw@hotmail.com
Resort Hotel,0,333,2016,September,40,26,3,7,Offline TA/TO,GBR,79.42,Solomon_Whitney@att.com
Resort Hotel,0,383,2016,October,41,6,0,3,Groups,GBR,48.0,Glen.M@comcast.net
Resort Hotel,1,383,2016,October,41,6,1,3,Groups,PRT,48.0,Alexandra.G18@comcast.net
Resort Hotel,1,12,2016,October,42,10,1,1,Online TA,FRA,60.0,Edward_Doyle@outlook.com
Resort Hotel,0,386,2016,October,43,20,1,3,Groups,GBR,49.0,DanielleKing19@verizon.com
Resort Hotel,1,124,2016,October,43,22,2,2,Groups,PRT,75.0,ASnyder26@comcast.net
Resort Hotel,1,79,2016,October,44,26,2,6,Online TA,IRL,58.05,Alejandra.Williams81@comcast.net
Resort Hotel,1,54,2016,November,46,12,2,3,Online TA,IRL,37.8,HannahBrown@xfinity.com
Resort Hotel,1,67,2016,November,48,21,1,0,Online TA,PRT,56.16,Jacob_F@comcast.net
Resort Hotel,1,15,2016,November,49,27,2,1,Online TA,IRL,43.0,Hunter_Collins@outlook.com
Resort Hotel,1,99,2016,December,50,8,0,3,Online TA,ESP,54.0,Gene_S12@att.com
Resort Hotel,1,246,2015,September,36,5,2,5,Offline TA/TO,Unknown,58.95,WRichardson@zoho.com
Resort Hotel,0,39,2015,July,30,20,1,2,Online TA,USA,103.95,Michael.P@comcast.net
Resort Hotel,1,468,2016,May,20,12,0,2,Groups,PRT,67.0,Owens_Mia28@yahoo.com
Resort Hotel,1,245,2015,September,39,25,0,1,Groups,PRT,80.0,Dennis_Estrada56@comcast.net
Resort Hotel,0,160,2015,August,32,3,1,3,Direct,PRT,137.75,JuanMartin35@hotmail.com
Resort Hotel,0,213,2015,August,32,3,2,5,Offline TA/TO,IRL,96.3,Derrick_Q@att.com
Resort Hotel,0,4,2015,August,33,9,2,1,Online TA,ESP,187.0,SamanthaBenitez@hotmail.com
Resort Hotel,0,75,2015,August,33,12,2,7,Offline TA/TO,ESP,133.0,Christopher.Mora@xfinity.com
Resort Hotel,0,22,2015,August,35,23,2,5,Online TA,IRL,186.57,Wilkins.Anthony@verizon.com
Resort Hotel,0,67,2015,August,35,23,4,6,Direct,PRT,146.95,Ricky.K@xfinity.com
Resort Hotel,0,218,2015,September,36,1,2,5,Offline TA/TO,PRT,58.95,Wood.Jenna85@mail.com
Resort Hotel,0,25,2015,September,37,11,1,2,Online TA,NLD,135.67,Morrison.Robert@yahoo.com
Resort Hotel,0,152,2015,September,37,12,2,5,Offline TA/TO,GBR,68.35,Mr._Young@yandex.com
Resort Hotel,0,40,2015,September,40,29,2,5,Offline TA/TO,FRA,90.63,John_Hart@outlook.com
Resort Hotel,0,277,2015,October,41,6,2,5,Groups,GBR,50.16,LisaWalker35@hotmail.com
Resort Hotel,0,44,2015,October,40,3,4,6,Offline TA/TO,GBR,77.84,Brown.Mark22@outlook.com
Resort Hotel,0,1,2016,November,48,24,0,1,Offline TA/TO,PRT,41.0,Antonio_H@att.com
Resort Hotel,0,53,2015,November,45,1,2,2,Online TA,BEL,70.2,JClark39@protonmail.com
Resort Hotel,0,36,2015,November,45,7,2,6,Corporate,DEU,36.0,Melanie_Castillo34@hotmail.com
Resort Hotel,0,19,2015,November,46,14,0,1,Corporate,CZE,48.0,Yolanda_M27@comcast.net
Resort Hotel,1,82,2016,February,7,7,2,0,Groups,PRT,86.0,Andrea.T@yahoo.com
Resort Hotel,0,1,2015,November,47,17,0,1,Online TA,PRT,36.0,Jeremy_C@verizon.com
Resort Hotel,0,4,2016,February,9,22,1,1,Offline TA/TO,PRT,31.0,Potts.Julie@att.com
Resort Hotel,0,2,2015,November,47,21,2,1,Direct,PRT,89.0,Shepherd_Kevin@verizon.com
Resort Hotel,1,287,2016,August,35,25,2,3,Groups,PRT,128.0,Warren_Jon@comcast.net
Resort Hotel,0,10,2015,November,48,23,1,4,Offline TA/TO,PRT,58.0,Martin.Burgess20@aol.com
Resort Hotel,1,26,2016,January,1,2,0,1,Online TA,PRT,75.0,Teresa.S@hotmail.com
Resort Hotel,1,87,2016,February,7,12,2,5,Online TA,PRT,46.4,Bruce_Nicole94@mail.com
Resort Hotel,0,6,2015,December,50,9,0,1,Online TA,PRT,38.4,Mccoy.Suzanne@att.com
Resort Hotel,0,13,2015,December,51,13,2,5,Offline TA/TO,IRL,49.0,Brian_H@mail.com
Resort Hotel,0,121,2015,December,51,19,2,1,Online TA,PRT,29.16,Christopher_Mendez29@mail.com
Resort Hotel,0,1,2015,December,52,25,1,2,Direct,PRT,45.0,Carr_Brandon@outlook.com
Resort Hotel,0,7,2015,December,53,29,0,2,Direct,PRT,31.0,Hall_Jonathan@aol.com
Resort Hotel,0,112,2015,December,53,30,0,3,Groups,PRT,155.67,Warner.Donna@verizon.com
Resort Hotel,0,0,2016,March,11,10,0,1,Direct,PRT,30.0,Roger_O@mail.com
Resort Hotel,0,1,2016,January,4,23,0,1,Direct,PRT,56.0,Clayton_Bishop48@gmail.com
Resort Hotel,0,43,2016,January,5,28,0,3,Direct,POL,56.0,Willie_S82@aol.com
Resort Hotel,0,0,2016,February,6,2,0,3,Direct,ESP,27.9,Timothy.MD46@xfinity.com
Resort Hotel,0,0,2016,February,8,17,0,1,Online TA,PRT,43.0,DGarcia92@hotmail.com
Resort Hotel,0,2,2016,February,8,18,0,1,Direct,PRT,40.0,Brittney.MD@outlook.com
Resort Hotel,0,6,2016,February,9,26,0,2,Direct,PRT,85.0,Briggs.Nichole92@gmail.com
Resort Hotel,0,53,2016,February,9,26,1,2,Offline TA/TO,PRT,30.0,Amanda.Wells80@att.com
Resort Hotel,0,0,2016,February,10,29,1,1,Corporate,PRT,30.0,Anthony.Gonzales@outlook.com
Resort Hotel,0,24,2016,March,10,4,0,1,Online TA,PRT,48.0,IsaacCollins60@protonmail.com
