hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,0,273,2015,July,29,17,0,2,Offline TA/TO,PRT,87.0,Mario_Guerra@zoho.com
Resort Hotel,1,40,2015,July,27,2,1,3,Online TA,PRT,108.8,Virginia.H@aol.com
Resort Hotel,1,34,2015,July,28,5,2,4,Online TA,PRT,163.0,PatrickCurry89@att.com
Resort Hotel,1,42,2015,July,29,13,1,4,Online TA,PRT,120.0,Anthony.J@gmail.com
Resort Hotel,0,0,2015,July,30,19,1,0,Online TA,PRT,88.2,Anne_A@comcast.net
Resort Hotel,1,45,2015,July,30,24,1,2,Online TA,PRT,127.0,Jones.Cindy84@xfinity.com
Resort Hotel,0,97,2015,July,31,29,1,4,Online TA,GBR,134.0,Gomez_Zachary@verizon.com
Resort Hotel,0,0,2015,September,38,13,1,0,Direct,IRL,123.0,DavidGibson@xfinity.com
Resort Hotel,0,0,2015,September,39,25,0,1,Online TA,PRT,80.1,JacobGreene36@comcast.net
Resort Hotel,0,2,2015,October,42,17,0,1,Direct,PRT,67.0,AngelaGreer74@verizon.com
Resort Hotel,0,122,2015,October,43,22,1,3,Online TA,ESP,55.0,Kim_B14@yahoo.com
Resort Hotel,0,2,2015,October,44,30,0,1,Online TA,ESP,48.0,MeganThompson@att.com
Resort Hotel,1,155,2015,October,44,31,0,1,Groups,PRT,36.0,Gregory_Dean@aol.com
Resort Hotel,0,2,2015,October,44,31,0,1,Direct,PRT,88.0,Murray_Noah@mail.com
Resort Hotel,1,19,2015,November,45,7,0,1,Offline TA/TO,PRT,32.62,Floyd_Julie@mail.com
Resort Hotel,0,103,2015,November,46,11,1,4,Online TA,DEU,49.59,Marc.W34@gmail.com
Resort Hotel,1,44,2015,December,49,5,2,1,Groups,PRT,70.0,Taylor.L79@zoho.com
Resort Hotel,1,0,2015,December,52,25,0,1,Online TA,PRT,55.0,Ayala.Jason@aol.com
Resort Hotel,1,113,2016,January,1,2,0,1,Groups,PRT,72.0,Sandra_Reyes25@yahoo.com
Resort Hotel,1,223,2016,January,2,7,2,5,Offline TA/TO,PRT,107.0,RyanWilliams@hotmail.com
Resort Hotel,1,64,2016,February,7,11,1,3,Groups,PRT,29.0,RWilliams@protonmail.com
Resort Hotel,0,117,2016,February,9,22,3,7,Offline TA/TO,GBR,24.5,AHarris@att.com
Resort Hotel,0,136,2016,March,13,24,0,3,Offline TA/TO,PRT,84.0,Stevenson_Courtney@hotmail.com
Resort Hotel,1,58,2016,March,13,24,0,3,Online TA,PRT,115.0,Nichols_Hannah36@hotmail.com
Resort Hotel,0,149,2016,March,13,25,2,6,Offline TA/TO,GBR,47.97,Laura.Watkins48@mail.com
Resort Hotel,0,214,2016,April,16,11,2,5,Online TA,PRT,52.2,Moran.Nathan@yandex.com
Resort Hotel,0,183,2016,April,16,16,1,1,Groups,DEU,85.0,Elizabeth_P40@outlook.com
Resort Hotel,1,232,2016,April,16,16,2,5,Online TA,PRT,52.2,Washington.Erik@att.com
Resort Hotel,1,138,2016,April,18,25,1,2,Groups,PRT,65.0,HStewart30@zoho.com
Resort Hotel,1,168,2016,April,18,28,1,3,Groups,PRT,80.0,HarryRussell49@xfinity.com
Resort Hotel,1,186,2016,May,19,1,2,5,Online TA,PRT,46.98,Veronica_Montoya@zoho.com
Resort Hotel,0,213,2016,May,21,16,1,1,Groups,DEU,85.0,Robin.Taylor@aol.com
Resort Hotel,0,213,2016,May,21,16,1,1,Groups,DEU,54.5,Judy.Howell96@aol.com
Resort Hotel,1,106,2016,July,30,21,1,3,Online TA,ARG,240.0,Jody.R@hotmail.com
Resort Hotel,1,196,2016,July,31,25,1,4,Online TA,PRT,190.0,JBerry@gmail.com
Resort Hotel,1,141,2016,August,33,7,4,10,Online TA,FRA,259.0,GWashington28@yandex.com
Resort Hotel,1,30,2016,August,33,8,1,4,Online TA,PRT,271.0,Jackson.Aaron@comcast.net
Resort Hotel,1,155,2016,August,33,10,0,4,Online TA,GBR,240.0,CDVM@yahoo.com
Resort Hotel,1,16,2016,August,34,17,0,4,Online TA,GBR,239.0,TerriPayne@hotmail.com
Resort Hotel,1,159,2016,August,34,19,0,2,Online TA,PRT,259.0,RSexton@zoho.com
Resort Hotel,1,27,2016,August,35,26,0,2,Online TA,IRL,179.2,Allison.A22@protonmail.com
Resort Hotel,1,219,2016,August,35,27,2,5,Offline TA/TO,PRT,91.55,GregoryPratt@gmail.com
Resort Hotel,0,335,2016,September,38,14,1,4,Groups,GBR,76.4,Allen.Eric@gmail.com
Resort Hotel,1,383,2016,October,41,6,1,3,Groups,PRT,48.0,Jo_L@zoho.com
Resort Hotel,1,386,2016,October,43,18,0,5,Direct,PRT,50.4,CurtisRichards@zoho.com
Resort Hotel,1,126,2016,October,44,29,2,5,Online TA,DEU,41.29,Susan.W85@outlook.com
Resort Hotel,1,64,2016,November,48,24,0,3,Online TA,PRT,37.8,Patricia_Hicks29@gmail.com
Resort Hotel,1,183,2016,December,49,3,2,1,Groups,PRT,72.0,Caitlin_Gibson@verizon.com
Resort Hotel,1,91,2016,December,52,23,2,4,Online TA,ESP,75.6,Omar.C@comcast.net
Resort Hotel,1,71,2016,July,29,14,3,8,Direct,Unknown,126.6,RCampbell47@zoho.com
Resort Hotel,0,29,2016,September,38,12,1,3,Online TA,Unknown,208.0,DTurner55@att.com
Resort Hotel,0,0,2016,January,3,12,0,1,Direct,Unknown,74.0,Lozano_Mike@gmail.com
Resort Hotel,0,0,2016,March,12,17,0,1,Direct,Unknown,45.0,Stephanie_Spencer@comcast.net
Resort Hotel,1,173,2015,August,34,16,2,5,Direct,PRT,130.9,Rebecca.B@aol.com
Resort Hotel,1,267,2015,September,39,26,2,5,Offline TA/TO,PRT,54.99,Travis_M@yahoo.com
Resort Hotel,0,4,2016,January,3,11,1,1,Direct,PRT,44.0,Brenda_J51@xfinity.com
Resort Hotel,0,127,2015,July,27,4,2,5,Direct,PRT,96.9,Oliver.Keith@outlook.com
Resort Hotel,0,70,2015,August,34,17,1,3,Online TA,ESP,87.91,EricKelly@zoho.com
Resort Hotel,0,117,2015,August,34,20,0,2,Online TA,PRT,120.6,Bryan_P63@mail.com
Resort Hotel,0,63,2015,August,34,20,1,3,Online TA,ESP,163.5,PhD_Nathan44@verizon.com
Resort Hotel,0,59,2015,August,36,30,2,5,Online TA,PRT,138.86,JenniferFlores@gmail.com
Resort Hotel,0,167,2015,September,37,7,2,5,Offline TA/TO,NLD,111.15,Cynthia_R24@comcast.net
Resort Hotel,0,254,2015,September,37,12,2,2,Groups,FRA,36.0,Adams_Larry@aol.com
Resort Hotel,0,225,2015,September,39,23,2,5,Offline TA/TO,IRL,50.15,Jerome_Quinn55@att.com
Resort Hotel,0,287,2015,October,42,15,0,3,Groups,GBR,44.5,Michael_D@comcast.net
Resort Hotel,0,174,2015,October,41,8,2,8,Offline TA/TO,GBR,70.6,BrianTorres@zoho.com
Resort Hotel,0,283,2015,October,42,12,2,5,Groups,GBR,68.74,Edwin_F14@zoho.com
Resort Hotel,0,286,2015,October,42,14,2,4,Groups,GBR,44.5,Robbins.Angela@yandex.com
Resort Hotel,0,0,2015,November,45,4,0,2,Corporate,PRT,40.0,JSullivan@comcast.net
Resort Hotel,0,24,2015,October,44,26,7,15,Corporate,AUT,52.2,David_Martinez30@comcast.net
Resort Hotel,0,1,2015,November,47,21,0,1,Offline TA/TO,GBR,30.5,TMyers28@outlook.com
Resort Hotel,0,0,2015,November,48,23,1,0,Corporate,PRT,42.0,White_Pamela@att.com
Resort Hotel,0,0,2015,November,48,28,0,1,Online TA,GBR,46.4,Brown.Gregory69@hotmail.com
Resort Hotel,1,92,2016,February,9,26,1,2,Groups,PRT,79.0,Lisa.Bell@zoho.com
Resort Hotel,0,2,2015,December,51,17,0,3,Online TA,TUR,54.0,Cheryl_C@verizon.com
Resort Hotel,0,2,2015,December,51,18,0,2,Online TA,PRT,63.0,Alan_R@yandex.com
Resort Hotel,0,5,2015,December,53,27,1,0,Online TA,PRT,52.0,Hannah.Y77@mail.com
Resort Hotel,0,0,2015,December,53,29,0,2,Online TA,ESP,105.11,Stacey.B28@yandex.com
Resort Hotel,0,5,2016,January,2,4,1,3,Groups,PRT,68.0,Shawn_M60@comcast.net
Resort Hotel,0,5,2016,January,5,28,0,3,Direct,POL,61.0,Boyd.Karen@protonmail.com
Resort Hotel,0,15,2016,February,6,6,2,5,Offline TA/TO,GBR,57.0,AlejandraSmith@yahoo.com
Resort Hotel,0,42,2016,February,8,16,0,4,Offline TA/TO,GBR,45.0,Courtney_Smith49@verizon.com
Resort Hotel,0,0,2016,February,9,22,1,0,Online TA,PRT,43.0,ADean@comcast.net
Resort Hotel,0,42,2016,March,10,4,1,2,Online TA,PRT,66.0,Hamilton.Terry@xfinity.com
Resort Hotel,0,101,2016,March,12,14,1,1,Online TA,PRT,61.2,Jared_M@comcast.net
Resort Hotel,0,5,2016,April,18,26,0,4,Corporate,PRT,42.0,Kurt_Wright@xfinity.com
Resort Hotel,0,0,2016,April,15,5,0,1,Online TA,PRT,56.0,Tiffany.F@yahoo.com
Resort Hotel,0,1,2016,April,16,11,1,1,Online TA,PRT,52.0,Amy_Mitchell@yandex.com
Resort Hotel,0,7,2016,June,23,1,0,1,Corporate,PRT,70.0,Roberts.Alejandro44@xfinity.com
Resort Hotel,0,31,2016,April,17,18,1,1,Groups,PRT,75.0,Laura_J@aol.com
Resort Hotel,0,47,2016,April,17,17,2,3,Offline TA/TO,GBR,58.56,Boone_Michael@hotmail.com
Resort Hotel,0,32,2016,April,18,25,1,2,Online TA,FRA,65.0,John.Wood87@hotmail.com
Resort Hotel,0,37,2016,May,19,7,2,2,Online TA,ESP,95.0,Thomas_M@protonmail.com
Resort Hotel,0,175,2016,May,20,10,2,5,Offline TA/TO,GBR,52.56,Danielle.MD@yahoo.com
Resort Hotel,0,2,2016,May,21,19,0,1,Offline TA/TO,PRT,72.0,Cassandra.Buckley@att.com
Resort Hotel,0,197,2016,June,23,1,2,8,Offline TA/TO,GBR,114.9,GaryWilliams@aol.com
Resort Hotel,0,177,2016,June,24,11,2,4,Direct,PRT,93.0,Cheryl.Jones94@outlook.com
Resort Hotel,0,162,2016,June,25,14,2,5,Online TA,GBR,55.44,Joshua_C@zoho.com
Resort Hotel,0,167,2016,June,27,26,2,5,Online TA,IRL,74.57,Vanessa_T47@mail.com
Resort Hotel,0,18,2016,July,27,1,1,2,Online TA,DEU,129.0,MonicaRodgers@gmail.com
Resort Hotel,0,220,2016,July,28,4,2,5,Offline TA/TO,POL,135.3,Mr..Morrison@protonmail.com
Resort Hotel,0,113,2016,July,28,7,2,5,Online TA,BEL,183.86,Lee.Jennifer@mail.com
Resort Hotel,0,175,2016,August,33,8,3,5,Online TA,IRL,153.39,Crystal_H@aol.com
Resort Hotel,0,10,2016,August,34,20,2,1,Online TA,PRT,169.91,Dennis.Robinson@mail.com
Resort Hotel,0,22,2016,August,34,20,2,5,Direct,PRT,247.0,Turner.Jacqueline@gmail.com
Resort Hotel,0,29,2016,August,35,26,1,2,Online TA,GBR,221.0,John_Mason@xfinity.com
Resort Hotel,0,234,2016,September,37,9,1,2,Offline TA/TO,GBR,77.03,Morton.Anna@comcast.net
Resort Hotel,0,35,2016,September,39,18,2,0,Online TA,USA,51.94,David.T@comcast.net
Resort Hotel,0,174,2016,September,39,20,0,1,Offline TA/TO,DEU,78.0,KarenWagner@outlook.com
Resort Hotel,0,162,2016,September,39,24,0,1,Online TA,PRT,99.33,Michelle.D14@zoho.com
Resort Hotel,0,342,2016,September,40,29,2,4,Groups,IRL,36.0,Kimberly_E@yahoo.com
Resort Hotel,0,1,2016,October,42,11,0,1,Online TA,ESP,65.0,AnneMorrow59@hotmail.com
Resort Hotel,0,38,2016,October,44,23,1,0,Offline TA/TO,GBR,46.0,BillAnderson@aol.com
Resort Hotel,0,389,2016,October,44,23,0,0,Groups,PRT,0.0,Porter.Zachary67@mail.com
Resort Hotel,0,386,2016,October,43,20,1,3,Groups,GBR,49.0,Hill.Sharon@aol.com
Resort Hotel,0,0,2016,October,44,24,1,0,Online TA,CHN,66.0,Wells_Maria@yahoo.com
Resort Hotel,0,3,2016,November,45,4,0,2,Online TA,ESP,74.0,Bailey_Maureen@hotmail.com
Resort Hotel,0,39,2016,November,46,10,2,3,Online TA,LTU,46.8,Brittany_D@mail.com
Resort Hotel,0,33,2016,November,47,15,0,4,Online TA,GBR,26.99,Meredith.M@yandex.com
Resort Hotel,0,4,2016,November,47,18,0,2,Groups,IRL,34.0,Shannon_DDS@hotmail.com
Resort Hotel,0,0,2016,November,47,18,1,2,Direct,PRT,105.0,Christopher.B@protonmail.com
Resort Hotel,0,17,2016,November,48,26,0,1,Online TA,PRT,54.0,RichardMueller@protonmail.com
Resort Hotel,0,48,2016,December,50,9,0,0,Offline TA/TO,PRT,0.0,Floyd.Amy59@xfinity.com
Resort Hotel,0,6,2016,December,50,8,2,5,Offline TA/TO,FRA,66.0,James.Jones@verizon.com
Resort Hotel,0,105,2016,December,52,22,2,3,Online TA,GBR,57.44,Catherine_Brennan@yandex.com
Resort Hotel,0,44,2016,December,53,25,2,0,Online TA,BRA,111.0,Belinda.C90@comcast.net
Resort Hotel,0,2,2016,December,53,27,0,1,Online TA,PRT,65.0,Rick.W@aol.com
City Hotel,1,22,2015,July,30,22,0,2,Groups,PRT,62.0,DanielleMartin@comcast.net
City Hotel,0,83,2015,August,32,5,1,4,Online TA,FRA,76.5,KyleCain@comcast.net
City Hotel,0,128,2015,August,32,8,1,1,Online TA,FRA,76.5,ADudley34@outlook.com
City Hotel,0,4,2015,August,32,8,2,1,Offline TA/TO,ITA,94.5,Steele_Tina@hotmail.com
City Hotel,0,41,2015,August,33,12,0,2,Groups,PRT,62.0,Darrell.S@comcast.net
City Hotel,0,4,2015,August,33,12,2,7,Online TA,ITA,93.56,SZimmerman@hotmail.com
City Hotel,0,0,2015,August,33,13,0,0,Online TA,PRT,0.0,Amber.Y32@comcast.net
City Hotel,0,150,2015,August,33,13,0,3,Online TA,PRT,76.5,Olivia.G@mail.com
City Hotel,1,39,2015,August,33,14,0,2,Offline TA/TO,PRT,101.5,CGeorge@comcast.net
City Hotel,0,8,2015,August,33,15,2,3,Direct,NLD,75.0,Jennifer.K@yahoo.com
City Hotel,1,40,2015,August,33,15,2,2,Groups,PRT,62.0,Ellis.Jamie@yandex.com
City Hotel,1,131,2015,August,33,15,2,1,Offline TA/TO,ITA,94.5,Davis.Mr.@yandex.com
City Hotel,1,1,2015,August,34,18,0,1,Direct,PRT,114.0,Harris.Dylan@yandex.com
City Hotel,0,138,2015,August,34,22,2,1,Offline TA/TO,ITA,94.5,Joseph.Howard@att.com
City Hotel,0,55,2015,August,35,26,0,2,Groups,PRT,62.0,Charles.Martin@protonmail.com
City Hotel,0,18,2015,September,36,2,0,3,Online TA,ITA,12.0,Michael.D32@verizon.com
City Hotel,0,16,2015,September,36,5,2,1,Online TA,ESP,165.0,BEvans@yandex.com
City Hotel,0,61,2015,September,36,5,2,2,Groups,ESP,62.0,Kelly_Marquez@zoho.com
City Hotel,0,74,2015,September,38,18,0,2,Offline TA/TO,PRT,87.0,KMejia@hotmail.com
City Hotel,0,141,2015,September,39,20,1,0,Offline TA/TO,CN,90.0,Joshua_Perez@hotmail.com
City Hotel,0,34,2015,September,39,23,0,3,Offline TA/TO,ESP,224.67,Yvette_Salazar35@verizon.com
City Hotel,0,65,2015,October,40,2,0,2,Offline TA/TO,PRT,100.0,StephanieDillon45@mail.com
City Hotel,0,164,2015,October,40,2,0,2,Offline TA/TO,PRT,100.0,Snyder.Brittany@yahoo.com
City Hotel,0,88,2015,October,41,5,1,1,Offline TA/TO,ITA,112.2,Mary.Baird74@verizon.com
City Hotel,1,97,2015,October,41,5,1,3,Groups,PRT,140.0,Tammy.L@outlook.com
City Hotel,1,210,2015,October,41,8,1,3,Offline TA/TO,PRT,72.75,CindyWilson@att.com
City Hotel,0,80,2015,October,41,9,0,2,Offline TA/TO,PRT,108.0,Kathleen.Martin@aol.com
City Hotel,0,204,2015,October,41,9,2,2,Offline TA/TO,PRT,72.75,DeborahJohnson45@mail.com
City Hotel,0,79,2015,October,41,10,1,1,Groups,ESP,62.0,Delgado.Brandy@yahoo.com
City Hotel,1,174,2015,October,41,10,1,1,Offline TA/TO,PRT,70.0,Jeffrey_Riley@gmail.com
City Hotel,0,59,2015,October,42,15,2,3,Offline TA/TO,NLD,76.5,Cisneros.Elizabeth51@protonmail.com
City Hotel,0,102,2015,October,42,16,0,2,Offline TA/TO,PRT,87.0,Karen.P@gmail.com
City Hotel,0,60,2015,October,42,16,2,2,Offline TA/TO,NLD,84.58,Courtney_Thompson23@comcast.net
City Hotel,0,41,2015,October,43,19,1,2,Online TA,VEN,103.5,Nelson.Edward@comcast.net
City Hotel,0,72,2015,October,44,28,0,3,Groups,ISR,85.67,Kirby.Whitney@xfinity.com
City Hotel,1,80,2015,November,45,2,1,1,Groups,PRT,111.0,Sutton.Rachel@aol.com
City Hotel,1,85,2015,November,45,7,1,1,Groups,PRT,111.0,James_S@yahoo.com
City Hotel,0,98,2015,November,48,23,1,2,Groups,SVK,70.0,Paula_M@hotmail.com
City Hotel,0,84,2015,November,48,27,1,2,Groups,PRT,56.0,Amanda.B@comcast.net
City Hotel,0,135,2015,December,49,5,2,1,Groups,ESP,60.0,Steven_Howard15@protonmail.com
City Hotel,0,110,2015,December,50,9,0,4,Offline TA/TO,FRA,70.0,DanielVargas@yandex.com
City Hotel,1,150,2016,January,1,2,2,1,Offline TA/TO,PRT,101.0,PatriciaHurst@yandex.com
City Hotel,0,8,2016,January,1,2,2,1,Online TA,DEU,92.95,Daniel_Heather@mail.com
City Hotel,0,0,2016,January,2,6,0,2,Online TA,ITA,80.3,Burton_Amanda@hotmail.com
City Hotel,0,6,2016,January,3,10,6,14,Online TA,PRT,87.7,RScott@comcast.net
City Hotel,0,33,2016,January,3,12,0,4,Online TA,DEU,55.59,Karen.Hammond76@yandex.com
City Hotel,1,11,2016,February,6,1,2,5,Online TA,USA,79.0,MLiu18@mail.com
City Hotel,0,33,2016,February,7,8,1,4,Online TA,FRA,75.23,Jose_L99@att.com
City Hotel,1,44,2016,February,8,17,0,3,Offline TA/TO,PRT,75.0,Murphy_Patricia@yandex.com
City Hotel,0,47,2016,February,8,20,0,1,Online TA,GBR,69.53,Johnson_Jill@protonmail.com
City Hotel,1,6,2016,February,9,26,0,2,Online TA,ESP,79.0,Dr._Garcia@yahoo.com
City Hotel,1,1,2016,February,10,28,2,1,Offline TA/TO,PRT,60.0,Snyder_Wayne@outlook.com
City Hotel,1,33,2016,March,10,2,0,4,Online TA,PRT,73.1,RichardMorton@xfinity.com
City Hotel,0,67,2016,March,11,10,1,3,Online TA,DEU,75.95,KSingh57@hotmail.com
City Hotel,1,9,2016,March,12,16,0,3,Groups,PRT,79.0,Johnson_Lori@outlook.com
City Hotel,1,393,2016,March,12,19,2,1,Groups,PRT,70.53,StephanieMurphy@gmail.com
City Hotel,0,83,2016,March,13,21,1,3,Online TA,AUT,97.75,Kristina.Williams@xfinity.com
City Hotel,0,97,2016,March,13,24,1,3,Online TA,DEU,64.98,Jones_Elizabeth@yandex.com
City Hotel,1,78,2016,March,13,25,1,2,Offline TA/TO,PRT,100.0,Hannah_Bowman@hotmail.com
City Hotel,1,161,2016,March,13,25,1,2,Offline TA/TO,PRT,130.0,Colleen.Banks86@zoho.com
City Hotel,1,112,2016,March,14,30,0,2,Groups,PRT,64.0,Matthew.Carroll@yahoo.com
City Hotel,1,267,2016,March,14,31,0,2,Groups,PRT,62.0,Baker_Stacy@att.com
City Hotel,1,43,2016,April,14,2,1,1,Online TA,GBR,107.1,RBrown21@hotmail.com
City Hotel,1,147,2016,April,15,4,1,3,Online TA,PRT,96.5,Erin.Schultz@yahoo.com
City Hotel,1,82,2016,April,16,14,1,3,Online TA,MCO,103.7,Sara_Yang@mail.com
City Hotel,1,103,2016,April,17,19,0,2,Offline TA/TO,PRT,115.0,David_B@protonmail.com
City Hotel,1,288,2016,April,17,21,0,2,Groups,PRT,62.0,David.Williams@protonmail.com
City Hotel,1,288,2016,April,17,21,0,2,Groups,PRT,62.0,Robertson.Lisa@aol.com
City Hotel,1,204,2016,May,19,5,0,3,Offline TA/TO,PRT,100.0,JBraun@aol.com
City Hotel,1,126,2016,May,19,7,0,1,Online TA,ESP,103.5,PhD.Sara@hotmail.com
City Hotel,1,298,2016,May,20,10,0,2,Offline TA/TO,PRT,75.0,Jose.Dougherty@hotmail.com
City Hotel,1,34,2016,May,20,11,0,1,Online TA,IRL,126.9,Jerry_Hess62@zoho.com
City Hotel,1,309,2016,May,20,12,0,1,Groups,PRT,59.0,Elizabeth.Leblanc@aol.com
City Hotel,1,316,2016,May,21,19,0,2,Groups,PRT,62.0,Michael.Cameron@mail.com
City Hotel,1,158,2016,May,22,24,0,2,Groups,PRT,130.0,Perez.Brandy@zoho.com
City Hotel,1,56,2016,May,22,27,1,2,Online TA,GBR,140.4,Debra_R@mail.com
City Hotel,1,57,2016,May,23,31,0,1,Groups,PRT,120.0,Mendez.Christopher19@comcast.net
City Hotel,1,330,2016,June,23,2,0,2,Groups,PRT,62.0,Michael_B@yandex.com
City Hotel,1,213,2016,June,24,7,0,3,Offline TA/TO,PRT,130.0,AVance@outlook.com
City Hotel,1,213,2016,June,24,7,0,3,Offline TA/TO,PRT,130.0,Katherine.C@aol.com
City Hotel,1,69,2016,June,25,12,2,4,Offline TA/TO,PRT,120.0,Ashley.C@verizon.com
City Hotel,1,69,2016,June,25,12,2,4,Offline TA/TO,PRT,120.0,Amber.S@aol.com
City Hotel,1,33,2016,June,27,27,1,2,Online TA,BEL,111.9,TSimmons@protonmail.com
City Hotel,1,358,2016,June,27,30,0,2,Groups,PRT,62.0,Jeffrey.A@gmail.com
City Hotel,1,114,2016,July,30,17,4,5,Online TA,GBR,191.0,Kendra.Mccarty@hotmail.com
City Hotel,1,111,2016,July,30,18,7,19,Online TA,CPV,122.61,Jason_B@att.com
City Hotel,1,384,2016,July,30,20,0,2,Groups,PRT,65.0,BMccarthy@mail.com
City Hotel,1,100,2016,July,30,21,0,3,Online TA,DEU,143.7,JulieBailey@yahoo.com
City Hotel,1,59,2016,July,31,24,2,4,Direct,PRT,9.0,Mrs._MD@aol.com
City Hotel,1,129,2016,July,31,25,1,4,Online TA,ESP,131.75,MClark@comcast.net
City Hotel,1,177,2016,July,31,30,0,1,Online TA,AUT,99.9,StephaniePadilla@outlook.com
City Hotel,1,158,2016,August,32,1,2,5,Online TA,FRA,99.45,Tracy_A@zoho.com
City Hotel,1,81,2016,August,32,5,0,2,Online TA,GBR,131.4,NSanders@aol.com
City Hotel,0,214,2016,August,33,7,2,2,Online TA,NLD,90.95,BOrtega@zoho.com
City Hotel,1,172,2016,August,34,17,0,2,Online TA,ITA,109.8,BHansen29@mail.com
City Hotel,1,7,2016,August,35,22,1,1,Online TA,FRA,140.0,Wilson_David40@comcast.net
City Hotel,1,182,2016,August,35,24,0,3,Online TA,DEU,99.3,Hogan_William48@gmail.com
City Hotel,1,35,2016,August,36,28,2,1,Online TA,PRT,171.45,Allen.Donna20@gmail.com
City Hotel,1,277,2016,September,37,5,2,5,Offline TA/TO,PRT,80.0,Wilson_Veronica44@mail.com
City Hotel,1,48,2016,September,39,18,2,2,Online TA,CHN,149.4,RGomez@outlook.com
City Hotel,1,144,2016,September,39,22,1,3,Online TA,GBR,213.3,Christopher_Johnson@outlook.com
City Hotel,1,25,2016,September,40,26,1,0,Online TA,PRT,119.0,Gabriela.F@zoho.com
City Hotel,1,48,2016,October,41,5,0,2,Groups,PRT,120.0,TVang@comcast.net
City Hotel,1,48,2016,October,41,5,0,2,Groups,PRT,120.0,Rush.David@comcast.net
City Hotel,1,275,2016,October,41,5,1,4,Offline TA/TO,PRT,90.0,Donald.R18@gmail.com
City Hotel,1,59,2016,October,41,7,1,2,Online TA,CHN,171.72,Laura_M@comcast.net
City Hotel,1,131,2016,October,42,10,1,0,Online TA,FRA,108.0,Brown_Amber@yandex.com
City Hotel,1,279,2016,October,42,12,0,3,Offline TA/TO,PRT,110.0,DWilson28@hotmail.com
City Hotel,1,461,2016,October,42,13,0,2,Groups,PRT,62.0,Laura_G@verizon.com
City Hotel,1,461,2016,October,42,13,0,2,Groups,PRT,62.0,Garcia.Michael@yahoo.com
City Hotel,1,37,2016,October,42,13,0,3,Offline TA/TO,PRT,95.0,JustinCline@aol.com
City Hotel,1,233,2016,October,42,14,1,2,Offline TA/TO,PRT,90.0,DeniseNash@comcast.net
City Hotel,1,45,2016,October,43,17,1,0,Online TA,DEU,126.0,ShannonTaylor@protonmail.com
City Hotel,1,46,2016,October,43,19,0,2,Online TA,GBR,107.55,Claire_Mcpherson52@hotmail.com
City Hotel,0,290,2016,October,43,20,2,3,Online TA,CHE,90.95,Dr._H@yandex.com
City Hotel,1,229,2016,October,43,22,2,2,Online TA,PRT,89.25,CWebster@aol.com
City Hotel,1,220,2016,October,44,24,1,4,Online TA,FRA,118.25,Michael_Jones@hotmail.com
City Hotel,1,0,2016,October,44,26,0,1,Direct,PRT,130.0,Carr_Jasmine89@outlook.com
City Hotel,1,247,2016,October,44,28,1,2,Groups,PRT,110.0,Robert.Medina@outlook.com
City Hotel,1,75,2016,October,45,30,2,0,Offline TA/TO,PRT,105.0,Kelly_Turner@yahoo.com
City Hotel,1,166,2016,November,45,1,0,3,Offline TA/TO,PRT,110.0,Robert.A60@outlook.com
City Hotel,1,95,2016,November,45,5,0,1,Groups,PRT,75.0,Tiffany_S@mail.com
City Hotel,1,277,2016,November,46,7,1,2,Groups,PRT,100.0,Cheryl.Velez@yahoo.com
City Hotel,1,277,2016,November,46,7,1,2,Groups,PRT,100.0,Austin.M71@outlook.com
City Hotel,1,301,2016,November,47,18,0,2,Offline TA/TO,PRT,52.0,AHoover@xfinity.com
City Hotel,1,5,2016,November,48,23,0,3,Online TA,MAR,90.33,ThomasWilson97@mail.com
City Hotel,1,20,2016,December,50,4,2,0,Corporate,PRT,67.0,JoshuaHolmes@verizon.com
City Hotel,1,104,2016,December,50,4,2,0,Online TA,ESP,109.8,KarenBrown@gmail.com
City Hotel,1,16,2016,December,53,28,2,4,Groups,PRT,76.67,JMoreno82@yandex.com
City Hotel,1,17,2016,December,53,29,2,5,Online TA,GBR,92.91,MichaelFreeman81@verizon.com
City Hotel,1,300,2015,August,33,13,0,2,Groups,PRT,62.8,Matthew_Watson@yandex.com
City Hotel,1,272,2015,July,29,16,0,2,Groups,PRT,62.0,Jason_Delgado@comcast.net
City Hotel,1,342,2015,September,39,24,0,2,Groups,PRT,62.0,Sean_B@att.com
City Hotel,1,342,2015,September,39,24,0,2,Groups,PRT,62.0,Mckenzie_Mitchell@protonmail.com
City Hotel,1,332,2015,September,38,14,1,1,Groups,PRT,62.0,Eric_H@verizon.com
City Hotel,1,365,2015,October,42,17,1,1,Groups,PRT,62.8,Julie.Green@protonmail.com
City Hotel,0,241,2015,October,43,19,1,2,Groups,USA,60.0,Jerry_C@xfinity.com
City Hotel,1,164,2015,August,33,14,0,1,Groups,PRT,60.0,Thompson_Jennifer@comcast.net
City Hotel,1,276,2015,July,30,20,1,1,Groups,PRT,62.0,Liu.Daniel@mail.com
City Hotel,1,299,2015,August,33,12,0,2,Groups,PRT,62.0,Jessica_D@hotmail.com
City Hotel,1,304,2015,August,34,17,1,1,Groups,PRT,62.0,Catherine_M24@protonmail.com
City Hotel,0,257,2015,July,27,1,0,2,Offline TA/TO,PRT,101.5,MLopez82@protonmail.com
