hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
Resort Hotel,1,66,2016,April,17,21,0,2,Online TA,PRT,94.0,Courtney.C54@hotmail.com
Resort Hotel,0,209,2016,May,19,5,1,3,Online TA,IRL,46.98,AGaines@zoho.com
Resort Hotel,1,119,2016,May,20,13,2,2,Online TA,PRT,73.0,Miller.James@mail.com
Resort Hotel,1,41,2016,June,24,7,0,4,Online TA,BRA,129.0,Saunders_Michael@yahoo.com
Resort Hotel,0,240,2016,June,27,27,3,7,Offline TA/TO,GBR,93.96,Kimberly.Barrett@xfinity.com
Resort Hotel,1,149,2016,July,29,10,1,0,Online TA,PRT,260.0,NatalieSmith16@att.com
Resort Hotel,1,0,2016,July,30,18,1,0,Direct,PRT,8.0,Jennifer.Bailey34@aol.com
Resort Hotel,0,266,2016,July,30,20,0,2,Online TA,CHE,100.2,Sloan.Carla@mail.com
Resort Hotel,1,209,2016,August,32,1,4,10,Online TA,PRT,126.0,Sullivan.Susan@xfinity.com
Resort Hotel,1,104,2016,August,32,4,1,3,Online TA,ESP,189.0,Ferguson_Martha@comcast.net
Resort Hotel,1,353,2016,August,35,22,3,6,Online TA,PRT,192.0,Pedro.M14@protonmail.com
Resort Hotel,1,6,2016,August,35,25,0,1,Direct,PRT,229.0,Williams.Jennifer18@comcast.net
Resort Hotel,1,236,2016,August,36,29,1,5,Online TA,PRT,135.0,AGolden@verizon.com
Resort Hotel,0,383,2016,October,41,6,0,3,Groups,GBR,50.0,Samantha.Clay22@xfinity.com
Resort Hotel,0,337,2016,October,42,9,2,5,Groups,GBR,67.99,Brittany_Alvarado@verizon.com
Resort Hotel,1,220,2016,November,48,24,0,3,Online TA,PRT,55.8,Megan.C95@yandex.com
Resort Hotel,1,7,2016,December,49,1,0,2,Online TA,PRT,63.0,Karen_Morgan@zoho.com
Resort Hotel,1,244,2016,December,52,19,1,2,Direct,PRT,144.57,Brittany.I@att.com
Resort Hotel,0,0,2015,October,44,28,0,1,Direct,Unknown,40.0,Brooke_Gonzales@gmail.com
Resort Hotel,0,2,2016,December,49,2,0,1,Offline TA/TO,Unknown,34.0,Kristy_T64@verizon.com
Resort Hotel,0,1,2015,July,29,15,0,1,Corporate,PRT,508.0,Samuel_Hammond@yahoo.com
Resort Hotel,0,28,2015,July,30,21,0,3,Online TA,ESP,134.0,ACarter@att.com
Resort Hotel,0,3,2015,July,31,30,1,3,Direct,ESP,188.0,Joyce_Harris@protonmail.com
Resort Hotel,0,4,2015,August,32,3,1,0,Online TA,IRL,143.34,Howell_Keith@outlook.com
Resort Hotel,0,58,2015,August,34,16,2,4,Online TA,PRT,183.0,Omar_R@yahoo.com
Resort Hotel,1,247,2015,October,41,9,1,2,Groups,ESP,81.0,Allison_Colleen@comcast.net
Resort Hotel,0,290,2015,September,36,4,1,2,Online TA,FRA,110.7,Diaz_Andrea@yandex.com
Resort Hotel,0,15,2015,September,36,5,1,1,Online TA,PRT,159.5,MWatson@att.com
Resort Hotel,0,218,2015,September,36,1,2,8,Offline TA/TO,GBR,80.33,JTaylor@zoho.com
Resort Hotel,0,252,2015,September,37,10,1,3,Offline TA/TO,IRL,55.68,Robert_J96@xfinity.com
Resort Hotel,0,205,2015,September,36,5,4,8,Offline TA/TO,IRL,62.48,Jeffery_Lewis@outlook.com
Resort Hotel,0,21,2015,September,39,23,0,1,Corporate,PRT,108.65,Kline_Shannon@xfinity.com
Resort Hotel,1,277,2015,October,41,5,4,10,Groups,GBR,48.5,BrandonJohnson@aol.com
Resort Hotel,0,33,2015,October,41,8,0,3,Corporate,PRT,56.0,Thompson_Rachel@zoho.com
Resort Hotel,0,123,2015,October,41,6,2,5,Online TA,GBR,43.3,ConnorGraham@gmail.com
Resort Hotel,0,9,2015,October,42,14,1,4,Online TA,PRT,48.2,Amanda.F@gmail.com
Resort Hotel,0,286,2015,October,42,14,2,4,Groups,GBR,46.17,Barrett_Pamela26@protonmail.com
Resort Hotel,0,0,2015,October,44,27,0,0,Direct,PRT,0.0,Amber.Singleton88@xfinity.com
Resort Hotel,0,82,2016,February,7,7,2,0,Groups,PRT,72.0,Nicholas_M@verizon.com
Resort Hotel,0,78,2015,November,47,15,2,1,Offline TA/TO,IRL,24.94,Simpson_Anita@hotmail.com
Resort Hotel,0,0,2015,December,49,1,0,1,Direct,PRT,38.0,Stephanie.Cox@zoho.com
Resort Hotel,0,1,2015,December,49,5,0,1,Offline TA/TO,ESP,37.0,Robert_R@protonmail.com
Resort Hotel,0,25,2015,December,52,23,2,5,Online TA,DEU,42.35,Christopher.C@comcast.net
Resort Hotel,0,14,2016,January,2,3,2,0,Direct,PRT,43.0,Christina.Welch41@zoho.com
Resort Hotel,0,0,2016,January,3,11,1,0,Online TA,GBR,39.0,Smith_Denise@mail.com
Resort Hotel,0,0,2016,January,4,19,0,1,Offline TA/TO,PRT,37.0,Johnson.Alvin48@yandex.com
Resort Hotel,0,0,2016,January,4,23,0,1,Direct,PRT,39.0,Cain.Jennifer@aol.com
Resort Hotel,0,65,2016,January,5,28,2,3,Online TA,GBR,78.0,Huber_Valerie@yandex.com
Resort Hotel,0,4,2016,February,6,2,0,1,Corporate,PRT,39.0,Evan.Walker@hotmail.com
Resort Hotel,0,10,2016,February,9,25,1,3,Online TA,GBR,58.0,Vang.Chad@yandex.com
Resort Hotel,0,8,2016,May,19,4,0,1,Online TA,PRT,52.8,KevinWebb11@zoho.com
Resort Hotel,0,24,2016,February,9,22,1,1,Online TA,USA,36.96,JPatterson@att.com
Resort Hotel,0,51,2016,March,12,17,0,1,Groups,CHN,30.0,Murray.Alyssa@comcast.net
Resort Hotel,0,72,2016,April,14,1,2,5,Direct,GBR,134.06,Natalie_W66@comcast.net
Resort Hotel,0,80,2016,April,15,7,0,3,Groups,ESP,68.0,Diana.Ewing@protonmail.com
Resort Hotel,0,8,2016,November,48,22,0,1,Direct,PRT,35.0,Benjamin.P@att.com
Resort Hotel,0,58,2016,April,16,15,0,2,Complementary,ESP,0.0,Barnett.Steven93@att.com
Resort Hotel,0,20,2016,April,16,10,2,4,Online TA,PRT,113.0,Kenneth.Gallagher82@gmail.com
Resort Hotel,0,197,2016,April,18,30,1,1,Groups,DEU,54.5,Amanda.Chaney@att.com
Resort Hotel,0,468,2016,May,20,12,0,2,Groups,PRT,67.0,Peterson_Seth@yandex.com
Resort Hotel,0,383,2016,October,41,6,0,3,Groups,GBR,48.0,Diana_C@zoho.com
Resort Hotel,0,1,2016,May,20,14,2,1,Online TA,LTU,145.0,Christina.M25@att.com
Resort Hotel,0,114,2016,May,20,12,2,5,Offline TA/TO,GBR,73.75,NicholasJackson@outlook.com
Resort Hotel,0,0,2016,May,21,19,0,0,Online TA,CN,0.0,Melinda_DVM@aol.com
Resort Hotel,0,110,2016,May,20,8,4,10,Offline TA/TO,GBR,48.61,CHubbard@gmail.com
Resort Hotel,0,137,2016,May,23,31,2,5,Online TA,IRL,76.86,CodyReynolds@yahoo.com
Resort Hotel,0,139,2016,June,24,5,2,3,Offline TA/TO,GBR,94.9,Sandra.L44@mail.com
Resort Hotel,0,5,2016,June,26,21,0,2,Direct,SWE,190.0,Barry_F@zoho.com
Resort Hotel,0,180,2016,June,26,23,0,2,Online TA,FRA,112.0,AngelOlson@hotmail.com
Resort Hotel,0,60,2016,June,27,30,0,3,Online TA,BRA,218.33,Lisa.F@hotmail.com
Resort Hotel,0,82,2016,June,27,30,2,4,Offline TA/TO,PRT,93.86,Crystal.Mckay@yandex.com
Resort Hotel,0,11,2016,July,30,23,0,1,Direct,FRA,126.0,Becky_Davis@gmail.com
Resort Hotel,0,197,2016,August,33,10,2,5,Online TA,ITA,182.0,NStone50@aol.com
Resort Hotel,0,217,2016,August,35,22,1,2,Online TA,USA,174.0,Lee_Jason@xfinity.com
Resort Hotel,0,124,2016,August,34,16,2,10,Online TA,ROU,143.28,Jeffrey.T@yandex.com
Resort Hotel,0,3,2016,August,35,22,3,7,Online TA,PRT,146.4,Brian_J42@att.com
Resort Hotel,0,132,2016,August,36,29,1,5,Online TA,ESP,193.5,Melissa.Sanchez@mail.com
Resort Hotel,0,136,2016,September,40,29,2,5,Online TA,FRA,74.57,Michael.B@yahoo.com
Resort Hotel,0,0,2016,October,42,10,1,0,Online TA,FRA,65.0,DavidHodges@att.com
Resort Hotel,0,243,2016,October,41,6,2,3,Groups,IRL,55.1,Guerra_Thomas@comcast.net
Resort Hotel,0,33,2016,October,42,10,1,1,Online TA,CN,58.0,DonaldTorres@xfinity.com
Resort Hotel,0,230,2016,October,42,12,0,1,Direct,BEL,68.5,Davis.Steven@comcast.net
Resort Hotel,0,7,2016,October,44,25,0,2,Online TA,PRT,52.8,Kristine.Morris@zoho.com
Resort Hotel,0,149,2016,October,44,26,2,5,Online TA,GBR,49.94,DWheeler78@verizon.com
Resort Hotel,0,57,2016,November,45,2,2,5,Online TA,FRA,69.94,Debbie.D68@yandex.com
Resort Hotel,0,27,2016,November,45,5,2,5,Direct,ROU,36.1,Jeffrey.Foster56@outlook.com
Resort Hotel,0,34,2016,November,46,11,2,2,Online TA,GBR,60.48,Fowler_James52@verizon.com
Resort Hotel,0,0,2016,December,50,8,0,1,Direct,FRA,76.0,Reed.Thomas65@yandex.com
Resort Hotel,0,10,2016,November,47,16,0,4,Online TA,PRT,69.0,Haley.Jennifer25@outlook.com
Resort Hotel,0,51,2016,November,48,21,1,3,Online TA,IRL,84.12,William.Parker@yandex.com
Resort Hotel,0,47,2016,November,48,26,0,1,Online TA,PRT,42.0,JimCarter@mail.com
Resort Hotel,0,128,2016,December,49,3,0,1,Groups,PRT,64.0,LawrenceDonovan@outlook.com
Resort Hotel,0,21,2016,December,49,1,1,3,Online TA,PRT,60.0,Jefferson_Patrick@outlook.com
Resort Hotel,0,2,2016,December,51,12,0,0,Direct,PRT,0.0,Carrie.L@mail.com
Resort Hotel,0,196,2016,December,53,30,1,2,Groups,PRT,114.0,Christian_Shah25@comcast.net
Resort Hotel,0,9,2016,December,53,31,1,1,Online TA,PRT,119.5,JenniferWilliams@mail.com
City Hotel,0,103,2015,July,29,18,2,1,Offline TA/TO,PRT,72.5,Brown_Erin57@zoho.com
City Hotel,1,81,2015,July,31,27,1,2,Online TA,PRT,76.5,ChristopherBrown@gmail.com
City Hotel,0,39,2015,August,33,10,1,1,Groups,PRT,62.0,Fox.Katherine@outlook.com
City Hotel,0,0,2015,August,33,11,0,1,Complementary,PRT,0.0,Hoffman_Jonathan@att.com
City Hotel,1,85,2015,August,33,11,0,2,Online TA,PRT,50.3,JamesGuerrero@mail.com
City Hotel,1,0,2015,August,33,14,0,2,Offline TA/TO,PRT,109.0,Herring_Charles@outlook.com
City Hotel,0,10,2015,August,33,14,2,6,Direct,FRA,75.0,Sean_J@gmail.com
City Hotel,0,2,2015,August,33,15,2,1,Offline TA/TO,ITA,72.5,MichaelYoung@aol.com
City Hotel,1,117,2015,August,34,22,0,1,Online TA,PRT,76.5,Rachel.H@hotmail.com
City Hotel,0,138,2015,August,34,22,2,1,Offline TA/TO,ITA,72.5,Jason.Chavez@protonmail.com
City Hotel,0,50,2015,August,35,25,0,4,Groups,ESP,60.0,Jackie_D@verizon.com
City Hotel,1,17,2015,August,35,28,4,10,Online TA,PRT,97.77,AlanCarrillo@hotmail.com
City Hotel,0,61,2015,September,36,5,2,2,Groups,ESP,60.0,CrystalMoody85@gmail.com
City Hotel,0,78,2015,September,38,13,2,4,Direct,PRT,80.75,JLyons@comcast.net
City Hotel,1,87,2015,September,39,25,2,3,Groups,PRT,170.0,Kara_Howard@outlook.com
City Hotel,1,88,2015,September,39,26,2,2,Groups,PRT,170.0,Thompson.David@outlook.com
City Hotel,0,34,2015,October,42,13,0,3,Offline TA/TO,GBR,76.5,Dalton_Mary@mail.com
City Hotel,0,102,2015,October,42,16,0,2,Offline TA/TO,DEU,87.0,Brooke.C@gmail.com
City Hotel,0,43,2015,October,42,17,0,0,Online TA,PRT,0.0,Lisa_Kim@verizon.com
City Hotel,0,91,2015,October,43,19,1,2,Online TA,FRA,89.25,Guerrero.Mckenzie@protonmail.com
City Hotel,1,50,2015,October,43,24,0,1,Groups,PRT,146.0,Mr._White90@protonmail.com
City Hotel,0,69,2015,October,44,25,2,1,Groups,PRT,85.67,Kelly_Larry@comcast.net
City Hotel,0,72,2015,October,44,28,0,3,Groups,ISR,85.67,Kayla_Charles73@yandex.com
City Hotel,1,99,2015,October,44,30,2,2,Offline TA/TO,PRT,65.0,ChristineHernandez@zoho.com
City Hotel,1,98,2015,November,48,23,1,2,Groups,PRT,84.0,David_Warren@att.com
City Hotel,0,98,2015,November,48,23,1,4,Groups,COL,70.0,Nguyen.Karl@yandex.com
City Hotel,0,84,2015,November,48,27,1,2,Groups,PRT,64.0,TerryJones@yahoo.com
City Hotel,0,14,2015,December,53,27,2,2,Direct,FRA,105.0,Shelly.S@mail.com
City Hotel,1,140,2015,December,53,29,0,5,Offline TA/TO,PRT,70.0,Holmes.Micheal@xfinity.com
City Hotel,1,9,2016,January,4,20,2,9,Online TA,SAU,88.27,Michael_G@yandex.com
City Hotel,1,24,2016,January,5,29,1,2,Online TA,BRA,87.3,Jennifer.Lewis@protonmail.com
City Hotel,1,27,2016,February,6,2,2,10,Direct,ZAF,75.0,RichardAnthony@mail.com
City Hotel,0,56,2016,February,7,8,1,2,Online TA,BRA,71.52,Gregory.Miller45@yandex.com
City Hotel,1,44,2016,February,8,17,0,3,Offline TA/TO,PRT,75.0,Curtis_Day31@aol.com
City Hotel,0,77,2016,February,8,19,1,2,Online TA,FRA,80.3,Jessica_Hunt22@mail.com
City Hotel,0,73,2016,February,9,21,2,1,Online TA,PRT,69.53,Brenda.M@comcast.net
City Hotel,1,47,2016,March,11,10,0,3,Online TA,FRA,91.8,Brown.Joseph@mail.com
City Hotel,0,83,2016,March,12,19,1,1,Online TA,ESP,105.3,Patel.Emily@outlook.com
City Hotel,0,78,2016,March,13,20,2,5,Online TA,DEU,69.2,WalterPowell@comcast.net
City Hotel,1,251,2016,March,13,22,0,3,Groups,PRT,90.0,RobertTaylor@outlook.com
City Hotel,1,8,2016,March,13,22,2,7,Online TA,CHN,158.22,Anthony.M@aol.com
City Hotel,1,161,2016,March,13,25,1,2,Offline TA/TO,PRT,130.0,JodyThomas68@gmail.com
City Hotel,1,72,2016,March,13,26,1,1,Groups,PRT,96.0,Alex.V@xfinity.com
City Hotel,0,92,2016,April,14,2,2,2,Online TA,FRA,77.6,Christopher_Singleton@verizon.com
City Hotel,0,91,2016,April,14,2,2,2,Online TA,CHE,59.37,CoreyJenkins@verizon.com
City Hotel,1,80,2016,April,15,3,2,0,Online TA,BEL,81.9,David_Nelson45@att.com
City Hotel,1,101,2016,April,15,4,1,2,Offline TA/TO,PRT,80.0,Anthony_Benson@yahoo.com
City Hotel,1,103,2016,April,17,19,0,2,Offline TA/TO,PRT,115.0,Sarah.Walker@outlook.com
City Hotel,1,309,2016,May,20,12,0,2,Groups,PRT,62.0,Diamond_H22@comcast.net
City Hotel,1,316,2016,May,21,19,0,2,Groups,PRT,62.0,Jason_L88@protonmail.com
City Hotel,1,22,2016,May,21,20,0,2,Offline TA/TO,PRT,140.0,Sandra_Mann41@yandex.com
City Hotel,1,316,2016,May,22,26,0,3,Groups,PRT,100.0,Pamela.Welch@comcast.net
City Hotel,1,0,2016,June,24,7,0,1,Online TA,BRA,139.0,JReyes@yandex.com
City Hotel,1,213,2016,June,24,7,0,3,Offline TA/TO,PRT,130.0,Deanna_C@outlook.com
City Hotel,1,213,2016,June,24,7,0,3,Offline TA/TO,PRT,130.0,Fernandez.Heather@verizon.com
City Hotel,1,27,2016,June,24,9,0,1,Offline TA/TO,PRT,120.0,Shannon_Maldonado@mail.com
City Hotel,1,69,2016,June,25,12,2,4,Offline TA/TO,PRT,120.0,MiguelGarcia@yandex.com
City Hotel,1,188,2016,June,25,15,0,2,Offline TA/TO,PRT,130.0,Michelle_O@zoho.com
City Hotel,1,344,2016,June,25,16,0,2,Groups,PRT,62.0,Phillips_Brenda71@yandex.com
City Hotel,1,245,2016,June,25,17,0,2,Offline TA/TO,PRT,75.0,Sarah_Dixon@verizon.com
City Hotel,1,290,2016,June,25,17,1,2,Offline TA/TO,PRT,72.0,JonathanLozano@mail.com
City Hotel,0,196,2016,July,28,4,3,10,Online TA,DEU,81.81,Kelley.Cassandra@yandex.com
City Hotel,1,49,2016,July,29,11,1,0,Online TA,CHN,93.15,Carmen_J@hotmail.com
City Hotel,1,106,2016,July,29,15,0,1,Online TA,FRA,94.5,Ortega_Vanessa@yandex.com
City Hotel,1,33,2016,July,30,17,2,3,Online TA,FRA,161.1,Mitchell_Mary@att.com
City Hotel,1,379,2016,July,30,21,0,2,Groups,PRT,62.0,EmilyShields@aol.com
City Hotel,0,235,2016,August,32,6,1,1,Online TA,FRA,96.3,EmilyCook@verizon.com
City Hotel,1,76,2016,August,33,10,0,4,Online TA,ESP,122.4,Ortiz_Kimberly@aol.com
City Hotel,1,251,2016,August,34,14,2,3,Online TA,DEU,81.5,Brandon.S@yandex.com
City Hotel,1,113,2016,August,35,23,0,2,Online TA,ITA,150.3,Moore_Wendy@att.com
City Hotel,1,46,2016,August,35,26,0,1,Online TA,FRA,125.1,MYoung@zoho.com
City Hotel,1,187,2016,August,36,28,2,5,Online TA,ROU,96.05,Jeremiah.G@hotmail.com
City Hotel,1,419,2016,September,36,1,0,2,Groups,PRT,62.0,KimberlyTaylor73@protonmail.com
City Hotel,1,11,2016,September,37,5,1,2,Online TA,ESP,119.0,Derek.R49@yandex.com
City Hotel,1,230,2016,September,37,6,0,5,Offline TA/TO,PRT,137.0,Wilcox_Sean@gmail.com
City Hotel,1,433,2016,September,37,8,0,3,Offline TA/TO,PRT,70.0,Oliver.Yvonne@att.com
City Hotel,1,50,2016,September,37,8,1,3,Online TA,GBR,135.9,CMorales74@gmail.com
City Hotel,1,266,2016,September,37,9,0,2,Groups,PRT,105.0,JacquelineFord@gmail.com
City Hotel,1,198,2016,September,37,9,1,2,Offline TA/TO,PRT,90.0,Douglas_M24@hotmail.com
City Hotel,1,4,2016,September,38,13,0,2,Online TA,PRT,124.36,Corey.P@gmail.com
City Hotel,1,4,2016,September,38,14,0,2,Online TA,AGO,242.0,Emily.M@verizon.com
City Hotel,1,418,2016,September,40,26,1,2,Offline TA/TO,PRT,75.0,Moore_Jean@protonmail.com
City Hotel,1,100,2016,September,40,28,0,4,Offline TA/TO,PRT,100.0,Christopher.Kelly@yahoo.com
City Hotel,1,157,2016,October,40,1,2,5,Online TA,FRA,132.3,Lindsey.V@mail.com
City Hotel,1,454,2016,October,41,6,0,2,Groups,PRT,62.0,Christopher_H@yandex.com
City Hotel,1,110,2016,October,42,9,2,2,Offline TA/TO,PRT,130.0,Butler.Cassandra91@zoho.com
City Hotel,1,162,2016,October,42,14,2,2,Offline TA/TO,PRT,115.0,TheresaCarroll32@yahoo.com
City Hotel,1,93,2016,October,42,15,2,1,Offline TA/TO,PRT,115.0,Jimmy.C@verizon.com
City Hotel,1,67,2016,October,43,19,0,4,Online TA,PRT,117.6,Tanya_Moran@protonmail.com
City Hotel,1,247,2016,October,44,28,1,2,Groups,PRT,110.0,TSantos@yahoo.com
City Hotel,1,247,2016,October,44,28,1,2,Groups,PRT,110.0,Stephanie.Stein@att.com
City Hotel,1,183,2016,October,44,29,2,1,Online TA,BEL,80.1,Humphrey_Tiffany83@aol.com
City Hotel,1,277,2016,November,46,7,1,2,Groups,PRT,100.0,John_Gordon@yandex.com
City Hotel,1,31,2016,November,47,17,1,3,Online TA,NGA,74.8,Carla_P80@aol.com
City Hotel,1,45,2016,December,50,8,0,3,Online TA,ESP,86.4,Carl.K12@yandex.com
City Hotel,1,25,2016,December,52,23,1,2,Online TA,ESP,104.0,EDiaz@verizon.com
City Hotel,1,66,2016,December,53,26,1,4,Online TA,ESP,110.84,Holly_T40@protonmail.com
City Hotel,1,112,2016,December,53,27,0,3,Online TA,PRT,131.13,AmandaSims76@xfinity.com
City Hotel,1,135,2016,December,53,28,0,1,Online TA,ESP,79.2,Nicole_S@yandex.com
City Hotel,1,193,2016,December,53,28,0,4,Online TA,FRA,102.85,Christine.G@outlook.com
City Hotel,1,10,2016,December,53,30,2,3,Online TA,LUX,120.36,CCrawford@comcast.net
City Hotel,1,321,2015,September,36,3,0,2,Groups,PRT,62.0,Laura.Hendrix@outlook.com
City Hotel,1,278,2015,July,30,22,0,2,Groups,PRT,62.0,Laura_O85@outlook.com
City Hotel,1,330,2015,September,37,12,2,1,Groups,PRT,62.8,Benjamin.Elizabeth@mail.com
City Hotel,1,278,2015,July,30,22,0,2,Groups,PRT,62.0,Kathy_Wiley@aol.com
City Hotel,1,311,2015,August,35,24,1,1,Groups,PRT,62.0,MSmith@gmail.com
City Hotel,1,301,2015,August,33,14,0,2,Offline TA/TO,PRT,101.5,KCastro@aol.com
City Hotel,0,137,2015,July,28,11,2,1,Groups,PRT,86.0,Patterson_Stephanie@mail.com
City Hotel,1,379,2015,October,44,31,1,1,Groups,PRT,62.0,FeliciaWebb94@hotmail.com
City Hotel,1,414,2015,December,49,5,2,1,Groups,PRT,62.0,James.Phillips@mail.com
City Hotel,0,205,2015,July,30,25,2,1,Online TA,ITA,76.5,Michelle.DVM32@comcast.net
City Hotel,0,0,2015,September,39,20,2,0,Complementary,PRT,0.0,Caroline.W77@outlook.com
City Hotel,0,0,2016,January,3,11,1,2,Corporate,PRT,65.67,Bell.Larry@att.com
Resort Hotel,0,37,2015,July,27,1,0,4,Online TA,PRT,94.71,Edward.T@zoho.com
Resort Hotel,0,364,2015,July,27,3,3,7,Offline TA/TO,GBR,55.68,DDS_Mrs.@att.com
Resort Hotel,1,72,2015,July,27,3,0,2,Online TA,PRT,73.8,NicoleCampbell26@zoho.com
Resort Hotel,1,78,2015,August,33,15,2,6,Online TA,PRT,186.0,Deborah.W@yahoo.com
Resort Hotel,1,93,2015,August,35,26,1,4,Online TA,PRT,192.2,Stephanie.Morris96@outlook.com
Resort Hotel,1,98,2015,August,35,29,2,6,Offline TA/TO,PRT,130.9,Peter_S49@att.com
Resort Hotel,0,104,2015,September,36,2,1,4,Online TA,GBR,71.69,Tonya_T@gmail.com
Resort Hotel,0,78,2015,September,39,22,0,2,Online TA,BRA,89.0,Sarah.Moreno@zoho.com
Resort Hotel,1,78,2015,October,41,9,1,2,Groups,ESP,92.0,MD.Dr.@protonmail.com
Resort Hotel,1,143,2015,October,41,10,2,5,Groups,PRT,36.05,Haley.Adrian@verizon.com
Resort Hotel,1,143,2015,October,41,10,2,5,Groups,PRT,36.05,DRivera@protonmail.com
Resort Hotel,1,148,2015,October,43,24,0,1,Groups,PRT,47.0,Mr..Lee79@mail.com
Resort Hotel,0,124,2015,November,47,21,0,1,Online TA,GBR,54.05,Christine_Morales@xfinity.com
Resort Hotel,0,119,2015,December,52,23,0,4,Online TA,ITA,85.2,James_White50@zoho.com
Resort Hotel,1,0,2016,January,2,4,1,1,Online TA,PRT,32.3,Paula_Graham@yahoo.com
Resort Hotel,0,103,2016,February,7,9,0,2,Groups,FRA,50.0,Tracy.M@protonmail.com
Resort Hotel,1,140,2016,February,7,12,0,2,Groups,PRT,50.0,Danny_Harris@aol.com
Resort Hotel,1,74,2016,February,9,26,1,2,Groups,PRT,70.0,BAtkinson@outlook.com
Resort Hotel,1,49,2016,March,10,5,2,2,Groups,PRT,66.0,Jennifer_F@comcast.net
Resort Hotel,1,13,2016,March,13,24,0,3,Direct,PRT,92.0,Dr.MD@yahoo.com
Resort Hotel,0,275,2016,April,16,10,2,5,Groups,GBR,74.45,Sean_Owens84@outlook.com
Resort Hotel,1,21,2016,April,16,14,1,3,Direct,BRA,101.0,April_S@att.com
Resort Hotel,0,183,2016,April,16,16,1,1,Groups,DEU,85.0,Donald_A@protonmail.com
Resort Hotel,1,87,2016,April,18,29,2,5,Groups,PRT,58.0,Nicole.Aguilar@hotmail.com
Resort Hotel,1,211,2016,May,20,14,1,1,Groups,PRT,85.0,KBrady@zoho.com
Resort Hotel,1,9,2016,May,21,15,1,0,Groups,PRT,70.0,KJacobs32@aol.com
Resort Hotel,0,201,2016,May,21,16,1,5,Offline TA/TO,GBR,52.2,Avila.Cassandra29@yahoo.com
Resort Hotel,0,235,2016,May,23,31,1,5,Offline TA/TO,IRL,83.0,Eric_Mullins@aol.com
Resort Hotel,0,237,2016,June,23,2,4,10,Offline TA/TO,GBR,82.0,Kristina.J@zoho.com
Resort Hotel,1,136,2016,June,24,7,2,5,Online TA,PRT,94.86,Smith.Stephanie41@comcast.net
Resort Hotel,1,174,2016,June,25,17,2,5,Online TA,PRT,135.0,Martinez_Daniel@gmail.com
Resort Hotel,0,230,2016,June,27,28,2,7,Offline TA/TO,GBR,96.0,Stephanie_Wagner@comcast.net
Resort Hotel,0,292,2016,July,28,6,2,5,Offline TA/TO,GBR,97.2,JJones@att.com
Resort Hotel,1,12,2016,July,31,24,1,0,Direct,PRT,126.0,Steven.W@aol.com
Resort Hotel,1,262,2016,July,31,25,1,4,Online TA,PRT,8.0,Nicole.Brown19@yandex.com
Resort Hotel,1,81,2016,August,34,18,0,3,Online TA,PRT,179.0,Carolyn.J@gmail.com
Resort Hotel,1,238,2016,September,37,7,0,3,Groups,PRT,89.0,MD.Brittany@att.com
Resort Hotel,1,65,2016,October,41,4,0,1,Online TA,ISR,79.0,Michele.Navarro@aol.com
Resort Hotel,0,383,2016,October,41,6,0,3,Groups,GBR,48.0,Adkins.Shaun@outlook.com
Resort Hotel,1,206,2016,October,44,27,2,5,Online TA,IRL,55.25,Brown.Valerie@outlook.com
Resort Hotel,1,76,2016,November,49,29,0,2,Groups,PRT,50.0,Elizabeth.E@outlook.com
Resort Hotel,1,92,2016,December,52,23,2,5,Online TA,PRT,25.64,Nguyen.Rhonda89@outlook.com
Resort Hotel,0,6,2016,November,47,14,1,0,Corporate,PRT,27.0,Yates_Russell@comcast.net
Resort Hotel,0,1,2016,April,15,7,0,1,Online TA,PRT,56.0,Brianna_May@gmail.com
Resort Hotel,0,19,2016,June,25,12,2,0,Corporate,PRT,58.0,Shepard.Taylor@gmail.com
Resort Hotel,1,128,2015,July,28,5,2,5,Offline TA/TO,PRT,58.95,Bryan_F@comcast.net
Resort Hotel,0,14,2016,October,44,24,1,2,Corporate,PRT,39.0,Peter.Barber@att.com
Resort Hotel,1,468,2016,May,20,12,0,2,Groups,PRT,67.0,Berry.Matthew@mail.com
Resort Hotel,0,31,2015,July,31,30,0,3,Online TA,HRV,134.0,Jaime.Valentine@comcast.net
Resort Hotel,0,54,2015,July,31,30,2,5,Direct,IRL,171.71,CodyAllen@yandex.com
Resort Hotel,0,53,2015,August,32,3,1,5,Offline TA/TO,ESP,180.0,Roth.Maria@verizon.com
Resort Hotel,1,288,2015,September,36,2,0,4,Online TA,PRT,110.7,JDaniel44@comcast.net
Resort Hotel,0,0,2015,August,35,29,0,1,Online TA,PRT,164.0,DSanders@protonmail.com
Resort Hotel,0,222,2015,September,38,14,1,1,Groups,FRA,59.0,BWilliams@mail.com
Resort Hotel,0,1,2015,September,39,22,0,1,Online TA,PRT,106.2,SMiller34@gmail.com
Resort Hotel,0,202,2015,September,39,23,2,5,Direct,CHE,115.3,Jones.Danielle@yandex.com
Resort Hotel,0,272,2015,September,40,30,0,3,Offline TA/TO,FRA,58.5,Odom_Margaret@comcast.net
Resort Hotel,0,16,2015,October,40,3,0,1,Online TA,PRT,137.0,Tony_Ramirez96@mail.com
Resort Hotel,0,0,2015,November,48,23,1,0,Corporate,PRT,13.0,Alan_Peters@protonmail.com
